,regions,tech,vintage,cost_invest,cost_invest_units,capacity,capacity units
11735,SE,R_SC_CACHE_ELC_N,2045,14.316908829812705,M$/PJ/yr,0.0003327237216,PJ/yr
11737,SE,R_SC_CACHE_ELC_N,2050,14.316908829812705,M$/PJ/yr,0.0003327237216,PJ/yr
11739,SE,R_SC_CACST_ELC_N,2020,11.238003705121802,M$/PJ/yr,0.0003327237216,PJ/yr
11741,SE,R_SC_CACST_ELC_N,2025,11.238003705121802,M$/PJ/yr,0.0003327237216,PJ/yr
11743,SE,R_SC_CACST_ELC_N,2030,11.391948961356347,M$/PJ/yr,0.0003327237216,PJ/yr
11745,SE,R_SC_CACST_ELC_N,2035,11.391948961356347,M$/PJ/yr,0.0003327237216,PJ/yr
11747,SE,R_SC_CACST_ELC_N,2040,11.391948961356347,M$/PJ/yr,0.0003327237216,PJ/yr
11749,SE,R_SC_CACST_ELC_N,2045,11.391948961356347,M$/PJ/yr,0.0003327237216,PJ/yr
11751,SE,R_SC_CACST_ELC_N,2050,11.391948961356347,M$/PJ/yr,0.0003327237216,PJ/yr
11757,SE,R_SC_RACHE_ELC_N,2020,8.761684297691833,M$/PJ/yr,9.70444188e-05,PJ/yr
11759,SE,R_SC_RACHE_ELC_N,2025,8.761684297691833,M$/PJ/yr,9.70444188e-05,PJ/yr
11761,SE,R_SC_RACHE_ELC_N,2030,8.761684297691833,M$/PJ/yr,9.70444188e-05,PJ/yr
11763,SE,R_SC_RACHE_ELC_N,2035,8.761684297691833,M$/PJ/yr,9.70444188e-05,PJ/yr
11765,SE,R_SC_RACHE_ELC_N,2040,8.761684297691833,M$/PJ/yr,9.70444188e-05,PJ/yr
11767,SE,R_SC_RACHE_ELC_N,2045,8.761684297691833,M$/PJ/yr,9.70444188e-05,PJ/yr
11769,SE,R_SC_RACHE_ELC_N,2050,8.761684297691833,M$/PJ/yr,9.70444188e-05,PJ/yr
11771,SE,R_SC_RACST_ELC_N,2020,7.389372299258172,M$/PJ/yr,9.70444188e-05,PJ/yr
11773,SE,R_SC_RACST_ELC_N,2025,7.389372299258172,M$/PJ/yr,9.70444188e-05,PJ/yr
11775,SE,R_SC_RACST_ELC_N,2030,7.389372299258172,M$/PJ/yr,9.70444188e-05,PJ/yr
11777,SE,R_SC_RACST_ELC_N,2035,7.389372299258172,M$/PJ/yr,9.70444188e-05,PJ/yr
11779,SE,R_SC_RACST_ELC_N,2040,7.389372299258172,M$/PJ/yr,9.70444188e-05,PJ/yr
11781,SE,R_SC_RACST_ELC_N,2045,7.389372299258172,M$/PJ/yr,9.70444188e-05,PJ/yr
11783,SE,R_SC_RACST_ELC_N,2050,7.389372299258172,M$/PJ/yr,9.70444188e-05,PJ/yr
11785,SE,R_SH_BLRHE_DISTOIL_N,2020,11.875776909522061,M$/PJ/yr,0.0011645330256000001,PJ/yr
11786,SE,R_SH_BLRHE_DISTOIL_N,2025,11.875776909522061,M$/PJ/yr,0.0011645330256000001,PJ/yr
11787,SE,R_SH_BLRHE_DISTOIL_N,2030,11.875776909522061,M$/PJ/yr,0.0011645330256000001,PJ/yr
11788,SE,R_SH_BLRHE_DISTOIL_N,2035,11.875776909522061,M$/PJ/yr,0.0011645330256000001,PJ/yr
11789,SE,R_SH_BLRHE_DISTOIL_N,2040,11.875776909522061,M$/PJ/yr,0.0011645330256000001,PJ/yr
11790,SE,R_SH_BLRHE_DISTOIL_N,2045,11.875776909522061,M$/PJ/yr,0.0011645330256000001,PJ/yr
11791,SE,R_SH_BLRHE_DISTOIL_N,2050,11.875776909522061,M$/PJ/yr,0.0011645330256000001,PJ/yr
11792,SE,R_SH_BLRHE_NGA_N,2020,12.626685140227234,M$/PJ/yr,0.0008965055832,PJ/yr
11793,SE,R_SH_BLRHE_NGA_N,2025,12.626685140227234,M$/PJ/yr,0.0008965055832,PJ/yr
11794,SE,R_SH_BLRHE_NGA_N,2030,12.626685140227234,M$/PJ/yr,0.0008965055832,PJ/yr
11795,SE,R_SH_BLRHE_NGA_N,2035,12.626685140227234,M$/PJ/yr,0.0008965055832,PJ/yr
11796,SE,R_SH_BLRHE_NGA_N,2040,12.626685140227234,M$/PJ/yr,0.0008965055832,PJ/yr
11797,SE,R_SH_BLRHE_NGA_N,2045,12.626685140227234,M$/PJ/yr,0.0008965055832,PJ/yr
11798,SE,R_SH_BLRHE_NGA_N,2050,12.626685140227234,M$/PJ/yr,0.0008965055832,PJ/yr
11799,SE,R_SH_BLRST_DISTOIL_N,2020,10.980381031423173,M$/PJ/yr,0.0010868974905600003,PJ/yr
11800,SE,R_SH_BLRST_DISTOIL_N,2025,10.980381031423173,M$/PJ/yr,0.0010868974905600003,PJ/yr
11801,SE,R_SH_BLRST_DISTOIL_N,2030,11.001204191378964,M$/PJ/yr,0.0011127760022399999,PJ/yr
11802,SE,R_SH_BLRST_DISTOIL_N,2035,11.001204191378964,M$/PJ/yr,0.0011127760022399999,PJ/yr
11803,SE,R_SH_BLRST_DISTOIL_N,2040,11.001204191378964,M$/PJ/yr,0.0011127760022399999,PJ/yr
11804,SE,R_SH_BLRST_DISTOIL_N,2045,11.001204191378964,M$/PJ/yr,0.0011127760022399999,PJ/yr
11805,SE,R_SH_BLRST_DISTOIL_N,2050,11.001204191378964,M$/PJ/yr,0.0011127760022399999,PJ/yr
11806,SE,R_SH_BLRST_NGA_N,2020,12.31562049876362,M$/PJ/yr,0.0008318093040000001,PJ/yr
11807,SE,R_SH_BLRST_NGA_N,2025,12.31562049876362,M$/PJ/yr,0.0008318093040000001,PJ/yr
11808,SE,R_SH_BLRST_NGA_N,2030,12.31562049876362,M$/PJ/yr,0.0008318093040000001,PJ/yr
11809,SE,R_SH_BLRST_NGA_N,2035,12.31562049876362,M$/PJ/yr,0.0008318093040000001,PJ/yr
11810,SE,R_SH_BLRST_NGA_N,2040,12.31562049876362,M$/PJ/yr,0.0008318093040000001,PJ/yr
11811,SE,R_SH_BLRST_NGA_N,2045,12.31562049876362,M$/PJ/yr,0.0008318093040000001,PJ/yr
11812,SE,R_SH_BLRST_NGA_N,2050,12.31562049876362,M$/PJ/yr,0.0008318093040000001,PJ/yr
11822,SE,R_SH_FHE_DISTOIL_N,2020,9.30473242395543,M$/PJ/yr,0.00094133086236,PJ/yr
11823,SE,R_SH_FHE_DISTOIL_N,2025,9.30473242395543,M$/PJ/yr,0.00094133086236,PJ/yr
11824,SE,R_SH_FHE_DISTOIL_N,2030,9.30473242395543,M$/PJ/yr,0.00094133086236,PJ/yr
11825,SE,R_SH_FHE_DISTOIL_N,2035,9.30473242395543,M$/PJ/yr,0.00094133086236,PJ/yr
11826,SE,R_SH_FHE_DISTOIL_N,2040,9.30473242395543,M$/PJ/yr,0.00094133086236,PJ/yr
11827,SE,R_SH_FHE_DISTOIL_N,2045,9.30473242395543,M$/PJ/yr,0.00094133086236,PJ/yr
11828,SE,R_SH_FHE_DISTOIL_N,2050,9.30473242395543,M$/PJ/yr,0.00094133086236,PJ/yr
11829,SE,R_SH_FHE_NGA_N,2020,4.254487081391068,M$/PJ/yr,0.0007319921875200001,PJ/yr
11830,SE,R_SH_FHE_NGA_N,2025,4.254487081391068,M$/PJ/yr,0.0007319921875200001,PJ/yr
11831,SE,R_SH_FHE_NGA_N,2030,4.254487081391068,M$/PJ/yr,0.0007319921875200001,PJ/yr
11832,SE,R_SH_FHE_NGA_N,2035,4.254487081391068,M$/PJ/yr,0.0007319921875200001,PJ/yr
11833,SE,R_SH_FHE_NGA_N,2040,4.254487081391068,M$/PJ/yr,0.0007319921875200001,PJ/yr
11834,SE,R_SH_FHE_NGA_N,2045,4.254487081391068,M$/PJ/yr,0.0007319921875200001,PJ/yr
11835,SE,R_SH_FHE_NGA_N,2050,4.254487081391068,M$/PJ/yr,0.0007319921875200001,PJ/yr
11842,SE,R_SH_FST_DISTOIL_N,2020,6.995102865046464,M$/PJ/yr,0.0008054686760399999,PJ/yr
11843,SE,R_SH_FST_DISTOIL_N,2025,6.995102865046464,M$/PJ/yr,0.0008054686760399999,PJ/yr
11844,SE,R_SH_FST_DISTOIL_N,2030,7.1631670247910835,M$/PJ/yr,0.00081517311792,PJ/yr
11845,SE,R_SH_FST_DISTOIL_N,2035,7.1631670247910835,M$/PJ/yr,0.00081517311792,PJ/yr
11846,SE,R_SH_FST_DISTOIL_N,2040,7.1631670247910835,M$/PJ/yr,0.00081517311792,PJ/yr
11847,SE,R_SH_FST_DISTOIL_N,2045,7.1631670247910835,M$/PJ/yr,0.00081517311792,PJ/yr
11848,SE,R_SH_FST_DISTOIL_N,2050,7.1631670247910835,M$/PJ/yr,0.00081517311792,PJ/yr
11849,SE,R_SH_FST_ELC_N,2020,1.9560103145095153,M$/PJ/yr,0.0006284781408000002,PJ/yr
11850,SE,R_SH_FST_ELC_N,2025,1.9560103145095153,M$/PJ/yr,0.0006284781408000002,PJ/yr
11851,SE,R_SH_FST_ELC_N,2030,1.9560103145095153,M$/PJ/yr,0.0006284781408000002,PJ/yr
11852,SE,R_SH_FST_ELC_N,2035,1.9560103145095153,M$/PJ/yr,0.0006284781408000002,PJ/yr
11853,SE,R_SH_FST_ELC_N,2040,1.9560103145095153,M$/PJ/yr,0.0006284781408000002,PJ/yr
11854,SE,R_SH_FST_ELC_N,2045,1.9560103145095153,M$/PJ/yr,0.0006284781408000002,PJ/yr
11855,SE,R_SH_FST_ELC_N,2050,1.9560103145095153,M$/PJ/yr,0.0006284781408000002,PJ/yr
11856,SE,R_SH_FST_LPG_N,2020,4.902564313930901,M$/PJ/yr,0.0005767211174400002,PJ/yr
11857,SE,R_SH_FST_LPG_N,2025,4.902564313930901,M$/PJ/yr,0.0005767211174400002,PJ/yr
11858,SE,R_SH_FST_LPG_N,2030,4.902564313930901,M$/PJ/yr,0.0005767211174400002,PJ/yr
11859,SE,R_SH_FST_LPG_N,2035,4.902564313930901,M$/PJ/yr,0.0005767211174400002,PJ/yr
11860,SE,R_SH_FST_LPG_N,2040,4.902564313930901,M$/PJ/yr,0.0005767211174400002,PJ/yr
11861,SE,R_SH_FST_LPG_N,2045,4.902564313930901,M$/PJ/yr,0.0005767211174400002,PJ/yr
11862,SE,R_SH_FST_LPG_N,2050,4.902564313930901,M$/PJ/yr,0.0005767211174400002,PJ/yr
11863,SE,R_SH_FST_NGA_N,2020,4.15652191833272,M$/PJ/yr,0.0006802351641600002,PJ/yr
11864,SE,R_SH_FST_NGA_N,2025,4.15652191833272,M$/PJ/yr,0.0006802351641600002,PJ/yr
11865,SE,R_SH_FST_NGA_N,2030,4.15652191833272,M$/PJ/yr,0.0006802351641600002,PJ/yr
11866,SE,R_SH_FST_NGA_N,2035,4.15652191833272,M$/PJ/yr,0.0006802351641600002,PJ/yr
11867,SE,R_SH_FST_NGA_N,2040,4.15652191833272,M$/PJ/yr,0.0006802351641600002,PJ/yr
11868,SE,R_SH_FST_NGA_N,2045,4.15652191833272,M$/PJ/yr,0.0006802351641600002,PJ/yr
11869,SE,R_SH_FST_NGA_N,2050,4.111828134264628,M$/PJ/yr,0.00068762902464,PJ/yr
11873,SE,R_SH_PLTHE_BIO_N,2020,11.970783124798237,M$/PJ/yr,0.00046211628,PJ/yr
11874,SE,R_SH_PLTHE_BIO_N,2025,11.970783124798237,M$/PJ/yr,0.00046211628,PJ/yr
11875,SE,R_SH_PLTHE_BIO_N,2030,11.970783124798237,M$/PJ/yr,0.00046211628,PJ/yr
11876,SE,R_SH_PLTHE_BIO_N,2035,11.970783124798237,M$/PJ/yr,0.00046211628,PJ/yr
11877,SE,R_SH_PLTHE_BIO_N,2040,12.192464293775982,M$/PJ/yr,0.00046211628,PJ/yr
11878,SE,R_SH_PLTHE_BIO_N,2045,12.192464293775982,M$/PJ/yr,0.00046211628,PJ/yr
11879,SE,R_SH_PLTHE_BIO_N,2050,12.414145462753728,M$/PJ/yr,0.00046211628,PJ/yr
11880,SE,R_SH_PLTST_BIO_N,2020,10.419014941954023,M$/PJ/yr,0.00046211628,PJ/yr
11881,SE,R_SH_PLTST_BIO_N,2025,10.419014941954023,M$/PJ/yr,0.00046211628,PJ/yr
11882,SE,R_SH_PLTST_BIO_N,2030,10.640696110931765,M$/PJ/yr,0.00046211628,PJ/yr
11883,SE,R_SH_PLTST_BIO_N,2035,10.640696110931765,M$/PJ/yr,0.00046211628,PJ/yr
11884,SE,R_SH_PLTST_BIO_N,2040,10.862377279909511,M$/PJ/yr,0.00046211628,PJ/yr
11885,SE,R_SH_PLTST_BIO_N,2045,10.862377279909511,M$/PJ/yr,0.00046211628,PJ/yr
11886,SE,R_SH_PLTST_BIO_N,2050,11.084058448887259,M$/PJ/yr,0.00046211628,PJ/yr
11887,SE,R_SH_RESST_ELC_N,2020,8.708903066982844,M$/PJ/yr,3.23481396e-05,PJ/yr
11888,SE,R_SH_RESST_ELC_N,2025,8.708903066982844,M$/PJ/yr,3.23481396e-05,PJ/yr
11889,SE,R_SH_RESST_ELC_N,2030,8.708903066982844,M$/PJ/yr,3.23481396e-05,PJ/yr
11890,SE,R_SH_RESST_ELC_N,2035,8.708903066982844,M$/PJ/yr,3.23481396e-05,PJ/yr
11891,SE,R_SH_RESST_ELC_N,2040,8.708903066982844,M$/PJ/yr,3.23481396e-05,PJ/yr
11892,SE,R_SH_RESST_ELC_N,2045,8.708903066982844,M$/PJ/yr,3.23481396e-05,PJ/yr
11893,SE,R_SH_RESST_ELC_N,2050,8.708903066982844,M$/PJ/yr,3.23481396e-05,PJ/yr
11900,SE,R_SH_WHHE_BIO_N,2020,17.29113118026412,M$/PJ/yr,0.00046211628,PJ/yr
11901,SE,R_SH_WHHE_BIO_N,2025,17.29113118026412,M$/PJ/yr,0.00046211628,PJ/yr
11902,SE,R_SH_WHHE_BIO_N,2030,17.512812349241862,M$/PJ/yr,0.00046211628,PJ/yr
11903,SE,R_SH_WHHE_BIO_N,2035,17.512812349241862,M$/PJ/yr,0.00046211628,PJ/yr
11904,SE,R_SH_WHHE_BIO_N,2040,17.734493518219615,M$/PJ/yr,0.00046211628,PJ/yr
11905,SE,R_SH_WHHE_BIO_N,2045,17.734493518219615,M$/PJ/yr,0.00046211628,PJ/yr
11906,SE,R_SH_WHHE_BIO_N,2050,17.956174687197358,M$/PJ/yr,0.00046211628,PJ/yr
11907,SE,R_SH_WHST_BIO_N,2020,16.847768842308632,M$/PJ/yr,0.00046211628,PJ/yr
11908,SE,R_SH_WHST_BIO_N,2025,16.847768842308632,M$/PJ/yr,0.00046211628,PJ/yr
11909,SE,R_SH_WHST_BIO_N,2030,17.069450011286374,M$/PJ/yr,0.00046211628,PJ/yr
11910,SE,R_SH_WHST_BIO_N,2035,17.069450011286374,M$/PJ/yr,0.00046211628,PJ/yr
11911,SE,R_SH_WHST_BIO_N,2040,17.29113118026412,M$/PJ/yr,0.00046211628,PJ/yr
11912,SE,R_SH_WHST_BIO_N,2045,17.29113118026412,M$/PJ/yr,0.00046211628,PJ/yr
11913,SE,R_SH_WHST_BIO_N,2050,17.512812349241862,M$/PJ/yr,0.00046211628,PJ/yr
11918,SE,R_WH_ERHE_ELC_N,2020,6.227961494775215,M$/PJ/yr,0.0002385075630252101,PJ/yr
11920,SE,R_WH_ERHE_ELC_N,2025,6.227961494775215,M$/PJ/yr,0.0002385075630252101,PJ/yr
11922,SE,R_WH_ERHE_ELC_N,2030,6.227961494775215,M$/PJ/yr,0.0002385075630252101,PJ/yr
11924,SE,R_WH_ERHE_ELC_N,2035,6.227961494775215,M$/PJ/yr,0.0002385075630252101,PJ/yr
11926,SE,R_WH_ERHE_ELC_N,2040,6.227961494775215,M$/PJ/yr,0.0002385075630252101,PJ/yr
11928,SE,R_WH_ERHE_ELC_N,2045,6.227961494775215,M$/PJ/yr,0.0002385075630252101,PJ/yr
11930,SE,R_WH_ERHE_ELC_N,2050,6.227961494775215,M$/PJ/yr,0.0002385075630252101,PJ/yr
11932,SE,R_WH_ERST_ELC_N,2020,4.7246604443122315,M$/PJ/yr,0.0002385075630252101,PJ/yr
11934,SE,R_WH_ERST_ELC_N,2025,4.7246604443122315,M$/PJ/yr,0.0002385075630252101,PJ/yr
11936,SE,R_WH_ERST_ELC_N,2030,4.7246604443122315,M$/PJ/yr,0.0002385075630252101,PJ/yr
11938,SE,R_WH_ERST_ELC_N,2035,4.7246604443122315,M$/PJ/yr,0.0002385075630252101,PJ/yr
11940,SE,R_WH_ERST_ELC_N,2040,4.7246604443122315,M$/PJ/yr,0.0002385075630252101,PJ/yr
11942,SE,R_WH_ERST_ELC_N,2045,4.7246604443122315,M$/PJ/yr,0.0002385075630252101,PJ/yr
11944,SE,R_WH_ERST_ELC_N,2050,4.7246604443122315,M$/PJ/yr,0.0002385075630252101,PJ/yr
11946,SE,R_WH_GFHE_NGA_N,2020,5.1521377212164365,M$/PJ/yr,0.0007356891177600003,PJ/yr
11947,SE,R_WH_GFHE_NGA_N,2025,5.1521377212164365,M$/PJ/yr,0.0007356891177600003,PJ/yr
11948,SE,R_WH_GFHE_NGA_N,2030,5.1521377212164365,M$/PJ/yr,0.0007356891177600003,PJ/yr
11949,SE,R_WH_GFHE_NGA_N,2035,5.1521377212164365,M$/PJ/yr,0.0007356891177600003,PJ/yr
11950,SE,R_WH_GFHE_NGA_N,2040,5.1521377212164365,M$/PJ/yr,0.0007356891177600003,PJ/yr
11951,SE,R_WH_GFHE_NGA_N,2045,5.1521377212164365,M$/PJ/yr,0.0007356891177600003,PJ/yr
11952,SE,R_WH_GFHE_NGA_N,2050,5.1521377212164365,M$/PJ/yr,0.0007356891177600003,PJ/yr
11953,SE,R_WH_GFST_NGA_N,2020,3.4115506532379105,M$/PJ/yr,0.0007356891177600003,PJ/yr
11954,SE,R_WH_GFST_NGA_N,2025,3.4115506532379105,M$/PJ/yr,0.0007356891177600003,PJ/yr
11955,SE,R_WH_GFST_NGA_N,2030,3.4115506532379105,M$/PJ/yr,0.0007356891177600003,PJ/yr
11956,SE,R_WH_GFST_NGA_N,2035,3.4115506532379105,M$/PJ/yr,0.0007356891177600003,PJ/yr
11957,SE,R_WH_GFST_NGA_N,2040,3.4115506532379105,M$/PJ/yr,0.0007356891177600003,PJ/yr
11958,SE,R_WH_GFST_NGA_N,2045,3.4115506532379105,M$/PJ/yr,0.0007356891177600003,PJ/yr
11959,SE,R_WH_GFST_NGA_N,2050,3.4115506532379105,M$/PJ/yr,0.0007356891177600003,PJ/yr
11962,SE,R_WH_HPHE_ELC_N,2020,986.8366070452536,M$/PJ/yr,3.4776000000000004e-06,PJ/yr
11963,SE,R_WH_HPHE_ELC_N,2025,986.8366070452536,M$/PJ/yr,3.4776000000000004e-06,PJ/yr
11964,SE,R_WH_HPHE_ELC_N,2030,986.8366070452536,M$/PJ/yr,3.4776000000000004e-06,PJ/yr
11965,SE,R_WH_HPHE_ELC_N,2035,986.8366070452536,M$/PJ/yr,3.4776000000000004e-06,PJ/yr
11966,SE,R_WH_HPHE_ELC_N,2040,986.8366070452536,M$/PJ/yr,3.4776000000000004e-06,PJ/yr
11967,SE,R_WH_HPHE_ELC_N,2045,986.8366070452536,M$/PJ/yr,3.4776000000000004e-06,PJ/yr
11968,SE,R_WH_HPHE_ELC_N,2050,986.8366070452536,M$/PJ/yr,3.4776000000000004e-06,PJ/yr
11969,SE,R_WH_HPST_ELC_N,2020,751.1741337210138,M$/PJ/yr,3.4776000000000004e-06,PJ/yr
11970,SE,R_WH_HPST_ELC_N,2025,751.1741337210138,M$/PJ/yr,3.4776000000000004e-06,PJ/yr
11971,SE,R_WH_HPST_ELC_N,2030,751.1741337210138,M$/PJ/yr,3.4776000000000004e-06,PJ/yr
11972,SE,R_WH_HPST_ELC_N,2035,751.1741337210138,M$/PJ/yr,3.4776000000000004e-06,PJ/yr
11973,SE,R_WH_HPST_ELC_N,2040,751.1741337210138,M$/PJ/yr,3.4776000000000004e-06,PJ/yr
11974,SE,R_WH_HPST_ELC_N,2045,751.1741337210138,M$/PJ/yr,3.4776000000000004e-06,PJ/yr
11975,SE,R_WH_HPST_ELC_N,2050,751.1741337210138,M$/PJ/yr,3.4776000000000004e-06,PJ/yr
11976,SE,R_WH_OFHE_DISTOIL_N,2020,2.796992874211394,M$/PJ/yr,0.0010438391265882353,PJ/yr
11977,SE,R_WH_OFHE_DISTOIL_N,2025,2.796992874211394,M$/PJ/yr,0.0010438391265882353,PJ/yr
11978,SE,R_WH_OFHE_DISTOIL_N,2030,2.796992874211394,M$/PJ/yr,0.0010438391265882353,PJ/yr
11979,SE,R_WH_OFHE_DISTOIL_N,2035,2.796992874211394,M$/PJ/yr,0.0010438391265882353,PJ/yr
11980,SE,R_WH_OFHE_DISTOIL_N,2040,2.796992874211394,M$/PJ/yr,0.0010438391265882353,PJ/yr
11981,SE,R_WH_OFHE_DISTOIL_N,2045,2.796992874211394,M$/PJ/yr,0.0010438391265882353,PJ/yr
11982,SE,R_WH_OFHE_DISTOIL_N,2050,2.796992874211394,M$/PJ/yr,0.0010438391265882353,PJ/yr
11983,SE,R_WH_OFST_DISTOIL_N,2020,2.796992874211394,M$/PJ/yr,0.0010438391265882353,PJ/yr
11984,SE,R_WH_OFST_DISTOIL_N,2025,2.796992874211394,M$/PJ/yr,0.0010438391265882353,PJ/yr
11985,SE,R_WH_OFST_DISTOIL_N,2030,2.796992874211394,M$/PJ/yr,0.0010438391265882353,PJ/yr
11986,SE,R_WH_OFST_DISTOIL_N,2035,2.796992874211394,M$/PJ/yr,0.0010438391265882353,PJ/yr
11987,SE,R_WH_OFST_DISTOIL_N,2040,2.796992874211394,M$/PJ/yr,0.0010438391265882353,PJ/yr
11988,SE,R_WH_OFST_DISTOIL_N,2045,2.796992874211394,M$/PJ/yr,0.0010438391265882353,PJ/yr
11989,SE,R_WH_OFST_DISTOIL_N,2050,2.796992874211394,M$/PJ/yr,0.0010438391265882353,PJ/yr
11998,SE,R_WH_SOLST_ELC_N,2020,1069.2354575334632,M$/PJ/year,1.0539e-05,PJ/year
12000,SE,R_WH_SOLST_ELC_N,2025,1069.2354575334632,M$/PJ/year,1.0539e-05,PJ/year
12002,SE,R_WH_SOLST_ELC_N,2030,1069.2354575334632,M$/PJ/year,1.0539e-05,PJ/year
12004,SE,R_WH_SOLST_ELC_N,2035,1069.2354575334632,M$/PJ/year,1.0539e-05,PJ/year
12006,SE,R_WH_SOLST_ELC_N,2040,1069.2354575334632,M$/PJ/year,1.0539e-05,PJ/year
12008,SE,R_WH_SOLST_ELC_N,2045,1069.2354575334632,M$/PJ/year,1.0539e-05,PJ/year
12010,SE,R_WH_SOLST_ELC_N,2050,1069.2354575334632,M$/PJ/year,1.0539e-05,PJ/year
12012,MID_AT,C_AHPHE_ELC_N,2020,10.756460101174934,M$/PJ/year,1.0,PJ/year
12014,MID_AT,C_AHPHE_ELC_N,2025,10.756460101174934,M$/PJ/year,1.0,PJ/year
12016,MID_AT,C_AHPHE_ELC_N,2030,10.756460101174934,M$/PJ/year,1.0,PJ/year
12018,MID_AT,C_AHPHE_ELC_N,2035,10.756460101174934,M$/PJ/year,1.0,PJ/year
12020,MID_AT,C_AHPHE_ELC_N,2040,10.756460101174934,M$/PJ/year,1.0,PJ/year
12022,MID_AT,C_AHPHE_ELC_N,2045,10.756460101174934,M$/PJ/year,1.0,PJ/year
12024,MID_AT,C_AHPHE_ELC_N,2050,10.756460101174934,M$/PJ/year,1.0,PJ/year
12029,MID_AT,C_AHPST_ELC_N,2020,8.492481356070495,M$/PJ/year,1.0,PJ/year
12031,MID_AT,C_AHPST_ELC_N,2025,8.492481356070495,M$/PJ/year,1.0,PJ/year
12033,MID_AT,C_AHPST_ELC_N,2030,8.492481356070495,M$/PJ/year,1.0,PJ/year
12035,MID_AT,C_AHPST_ELC_N,2035,8.492481356070495,M$/PJ/year,1.0,PJ/year
12037,MID_AT,C_AHPST_ELC_N,2040,8.492481356070495,M$/PJ/year,1.0,PJ/year
12039,MID_AT,C_AHPST_ELC_N,2045,8.492481356070495,M$/PJ/year,1.0,PJ/year
12041,MID_AT,C_AHPST_ELC_N,2050,8.492481356070495,M$/PJ/year,1.0,PJ/year
12049,MID_AT,C_CK_RANGEHE_ELC_N,2020,18.535157362533496,M$/PJ/yr,0.000536112,PJ/yr
12050,MID_AT,C_CK_RANGEHE_ELC_N,2025,18.535157362533496,M$/PJ/yr,0.000536112,PJ/yr
12051,MID_AT,C_CK_RANGEHE_ELC_N,2030,18.535157362533496,M$/PJ/yr,0.000536112,PJ/yr
12052,MID_AT,C_CK_RANGEHE_ELC_N,2035,18.535157362533496,M$/PJ/yr,0.000536112,PJ/yr
12053,MID_AT,C_CK_RANGEHE_ELC_N,2040,18.535157362533496,M$/PJ/yr,0.000536112,PJ/yr
12054,MID_AT,C_CK_RANGEHE_ELC_N,2045,18.535157362533496,M$/PJ/yr,0.000536112,PJ/yr
12055,MID_AT,C_CK_RANGEHE_ELC_N,2050,18.535157362533496,M$/PJ/yr,0.000536112,PJ/yr
12058,MID_AT,C_CK_RANGEHE_NGA_N,2020,6.126461397203139,M$/PJ/year,0.00127081977,PJ/year
12059,MID_AT,C_CK_RANGEHE_NGA_N,2025,6.126461397203139,M$/PJ/year,0.00127081977,PJ/year
12060,MID_AT,C_CK_RANGEHE_NGA_N,2030,6.126461397203139,M$/PJ/year,0.00127081977,PJ/year
12061,MID_AT,C_CK_RANGEHE_NGA_N,2035,6.126461397203139,M$/PJ/year,0.00127081977,PJ/year
12062,MID_AT,C_CK_RANGEHE_NGA_N,2040,6.126461397203139,M$/PJ/year,0.00127081977,PJ/year
12063,MID_AT,C_CK_RANGEHE_NGA_N,2045,6.126461397203139,M$/PJ/year,0.00127081977,PJ/year
12064,MID_AT,C_CK_RANGEHE_NGA_N,2050,6.126461397203139,M$/PJ/year,0.00127081977,PJ/year
12067,MID_AT,C_CK_RANGEST_ELC_N,2020,21.006511677537965,M$/PJ/yr,0.00047304,PJ/yr
12068,MID_AT,C_CK_RANGEST_ELC_N,2025,21.006511677537965,M$/PJ/yr,0.00047304,PJ/yr
12069,MID_AT,C_CK_RANGEST_ELC_N,2030,21.006511677537965,M$/PJ/yr,0.00047304,PJ/yr
12070,MID_AT,C_CK_RANGEST_ELC_N,2035,21.006511677537965,M$/PJ/yr,0.00047304,PJ/yr
12071,MID_AT,C_CK_RANGEST_ELC_N,2040,21.006511677537965,M$/PJ/yr,0.00047304,PJ/yr
12072,MID_AT,C_CK_RANGEST_ELC_N,2045,21.006511677537965,M$/PJ/yr,0.00047304,PJ/yr
12073,MID_AT,C_CK_RANGEST_ELC_N,2050,21.006511677537965,M$/PJ/yr,0.00047304,PJ/yr
12074,MID_AT,C_CK_RANGEST_NGA_N,2020,8.7520877102902,M$/PJ/year,0.000889573839,PJ/year
12075,MID_AT,C_CK_RANGEST_NGA_N,2025,8.7520877102902,M$/PJ/year,0.000889573839,PJ/year
12076,MID_AT,C_CK_RANGEST_NGA_N,2030,8.7520877102902,M$/PJ/year,0.000889573839,PJ/year
12077,MID_AT,C_CK_RANGEST_NGA_N,2035,8.7520877102902,M$/PJ/year,0.000889573839,PJ/year
12078,MID_AT,C_CK_RANGEST_NGA_N,2040,8.7520877102902,M$/PJ/year,0.000889573839,PJ/year
12079,MID_AT,C_CK_RANGEST_NGA_N,2045,8.7520877102902,M$/PJ/year,0.000889573839,PJ/year
12080,MID_AT,C_CK_RANGEST_NGA_N,2050,8.7520877102902,M$/PJ/year,0.000889573839,PJ/year
12085,MID_AT,C_GHPHE_ELC_N,2020,54.72753859138083,M$/PJ/yr,0.0004436316288,PJ/yr
12087,MID_AT,C_GHPHE_ELC_N,2025,54.72753859138083,M$/PJ/yr,0.0004436316288,PJ/yr
12089,MID_AT,C_GHPHE_ELC_N,2030,54.72753859138083,M$/PJ/yr,0.0004436316288,PJ/yr
