,Tech_Code_Pandas,regions,Subsector,input_comm,Tech Description,tech,vintage,output_comm,efficiency,eff_notes
5442,C_LT_T8_LFL,TX,Commercial Lighting,ELC_COM,HIGH EFFICIENCY COMMERCIAL 4-FT T8 F32 COMMODITY IN 2-LAMP SYSTEM,C_LT_T8HE_LFL_N,2025.0,CLTT8,2.6953323186199896,Giga Lm-Y/PJ
5443,C_LT_T8_LFL,TX,Commercial Lighting,ELC_COM,STANDARD COMMERCIAL 4-FT T8 F32 COMMODITY IN 2-LAMP SYSTEM,C_LT_T8ST_LFL_N,2025.0,CLTT8,2.5684931506849313,Giga Lm-Y/PJ
5444,C_LT_T8_LFL,TX,Commercial Lighting,ELC_COM,HIGH EFFICIENCY COMMERCIAL 4-FT T8 F32 COMMODITY IN 2-LAMP SYSTEM,C_LT_T8HE_LFL_N,2030.0,CLTT8,2.7587519025875187,Giga Lm-Y/PJ
5445,C_LT_T8_LFL,TX,Commercial Lighting,ELC_COM,STANDARD COMMERCIAL 4-FT T8 F32 COMMODITY IN 2-LAMP SYSTEM,C_LT_T8ST_LFL_N,2030.0,CLTT8,2.6002029426686954,Giga Lm-Y/PJ
5446,C_LT_T8_LFL,TX,Commercial Lighting,ELC_COM,HIGH EFFICIENCY COMMERCIAL 4-FT T8 F32 COMMODITY IN 2-LAMP SYSTEM,C_LT_T8HE_LFL_N,2035.0,CLTT8,2.7587519025875187,Giga Lm-Y/PJ
5447,C_LT_T8_LFL,TX,Commercial Lighting,ELC_COM,STANDARD COMMERCIAL 4-FT T8 F32 COMMODITY IN 2-LAMP SYSTEM,C_LT_T8ST_LFL_N,2035.0,CLTT8,2.6002029426686954,Giga Lm-Y/PJ
5448,C_LT_T8_LFL,TX,Commercial Lighting,ELC_COM,HIGH EFFICIENCY COMMERCIAL 4-FT T8 F32 COMMODITY IN 2-LAMP SYSTEM,C_LT_T8HE_LFL_N,2040.0,CLTT8,2.7904616945712837,Giga Lm-Y/PJ
5449,C_LT_T8_LFL,TX,Commercial Lighting,ELC_COM,STANDARD COMMERCIAL 4-FT T8 F32 COMMODITY IN 2-LAMP SYSTEM,C_LT_T8ST_LFL_N,2040.0,CLTT8,2.663622526636225,Giga Lm-Y/PJ
5450,C_LT_T8_LFL,TX,Commercial Lighting,ELC_COM,HIGH EFFICIENCY COMMERCIAL 4-FT T8 F32 COMMODITY IN 2-LAMP SYSTEM,C_LT_T8HE_LFL_N,2045.0,CLTT8,2.7904616945712837,Giga Lm-Y/PJ
5451,C_LT_T8_LFL,TX,Commercial Lighting,ELC_COM,STANDARD COMMERCIAL 4-FT T8 F32 COMMODITY IN 2-LAMP SYSTEM,C_LT_T8ST_LFL_N,2045.0,CLTT8,2.663622526636225,Giga Lm-Y/PJ
5452,C_LT_T8_LFL,TX,Commercial Lighting,ELC_COM,HIGH EFFICIENCY COMMERCIAL 4-FT T8 F32 COMMODITY IN 2-LAMP SYSTEM,C_LT_T8HE_LFL_N,2050.0,CLTT8,2.7904616945712837,Giga Lm-Y/PJ
5453,C_LT_T8_LFL,TX,Commercial Lighting,ELC_COM,STANDARD COMMERCIAL 4-FT T8 F32 COMMODITY IN 2-LAMP SYSTEM,C_LT_T8ST_LFL_N,2050.0,CLTT8,2.663622526636225,Giga Lm-Y/PJ
5454,C_OW_DSL,TX,Commercial Other,C_DISTOIL,"Commercial Other, P.C and non-PC appliances, district services",C_OW_DSL_R,2005.0,COTHER_DSL,1.0,Btu out / Btu in
5455,C_OW_DSL,TX,Commercial Other,C_DISTOIL,"Commercial Other, P.C and non-PC appliances, district services",C_OW_DSL_R,2010.0,COTHER_DSL,1.0,Btu out / Btu in
5456,C_OW_DSL,TX,Commercial Other,C_DISTOIL,"Commercial Other, P.C and non-PC appliances, district services",C_OW_DSL_R,2015.0,COTHER_DSL,1.0,Btu out / Btu in
5457,C_OW_DSL,TX,Commercial Other,C_DISTOIL,"Commercial Other, P.C and non-PC appliances, district services",C_OW_DSL_N,2020.0,COTHER_DSL,1.0,Btu out / Btu in
5458,C_OW_DSL,TX,Commercial Other,C_DISTOIL,"Commercial Other, P.C and non-PC appliances, district services",C_OW_DSL_N,2025.0,COTHER_DSL,1.0,Btu out / Btu in
5459,C_OW_DSL,TX,Commercial Other,C_DISTOIL,"Commercial Other, P.C and non-PC appliances, district services",C_OW_DSL_N,2030.0,COTHER_DSL,1.0,Btu out / Btu in
5460,C_OW_DSL,TX,Commercial Other,C_DISTOIL,"Commercial Other, P.C and non-PC appliances, district services",C_OW_DSL_N,2035.0,COTHER_DSL,1.0,Btu out / Btu in
5461,C_OW_DSL,TX,Commercial Other,C_DISTOIL,"Commercial Other, P.C and non-PC appliances, district services",C_OW_DSL_N,2040.0,COTHER_DSL,1.0,Btu out / Btu in
5462,C_OW_DSL,TX,Commercial Other,C_DISTOIL,"Commercial Other, P.C and non-PC appliances, district services",C_OW_DSL_N,2045.0,COTHER_DSL,1.0,Btu out / Btu in
5463,C_OW_DSL,TX,Commercial Other,C_DISTOIL,"Commercial Other, P.C and non-PC appliances, district services",C_OW_DSL_N,2050.0,COTHER_DSL,1.0,Btu out / Btu in
5464,C_OW_ELC,TX,Commercial Other,ELC_COM,"Commercial Other, P.C and non-PC appliances, district services",C_OW_ELC_R,2005.0,COTHER_ELC,1.0,Btu out / Btu in
5465,C_OW_ELC,TX,Commercial Other,ELC_COM,"Commercial Other, P.C and non-PC appliances, district services",C_OW_ELC_R,2010.0,COTHER_ELC,1.0,Btu out / Btu in
5466,C_OW_ELC,TX,Commercial Other,ELC_COM,"Commercial Other, P.C and non-PC appliances, district services",C_OW_ELC_R,2015.0,COTHER_ELC,1.0,Btu out / Btu in
5467,C_OW_ELC,TX,Commercial Other,ELC_COM,"Commercial Other, P.C and non-PC appliances, district services",C_OW_ELC_N,2020.0,COTHER_ELC,1.0,Btu out / Btu in
5468,C_OW_ELC,TX,Commercial Other,ELC_COM,"Commercial Other, P.C and non-PC appliances, district services",C_OW_ELC_N,2025.0,COTHER_ELC,1.0,Btu out / Btu in
5469,C_OW_ELC,TX,Commercial Other,ELC_COM,"Commercial Other, P.C and non-PC appliances, district services",C_OW_ELC_N,2030.0,COTHER_ELC,1.0,Btu out / Btu in
5470,C_OW_ELC,TX,Commercial Other,ELC_COM,"Commercial Other, P.C and non-PC appliances, district services",C_OW_ELC_N,2035.0,COTHER_ELC,1.0,Btu out / Btu in
5471,C_OW_ELC,TX,Commercial Other,ELC_COM,"Commercial Other, P.C and non-PC appliances, district services",C_OW_ELC_N,2040.0,COTHER_ELC,1.0,Btu out / Btu in
5472,C_OW_ELC,TX,Commercial Other,ELC_COM,"Commercial Other, P.C and non-PC appliances, district services",C_OW_ELC_N,2045.0,COTHER_ELC,1.0,Btu out / Btu in
5473,C_OW_ELC,TX,Commercial Other,ELC_COM,"Commercial Other, P.C and non-PC appliances, district services",C_OW_ELC_N,2050.0,COTHER_ELC,1.0,Btu out / Btu in
5474,C_OW_NGA,TX,Commercial Other,C_NGA,"Commercial Other, P.C and non-PC appliances, district services",C_OW_NGA_R,2005.0,COTHER_NGA,1.0,Btu out / Btu in
5475,C_OW_NGA,TX,Commercial Other,C_NGA,"Commercial Other, P.C and non-PC appliances, district services",C_OW_NGA_R,2010.0,COTHER_NGA,1.0,Btu out / Btu in
5476,C_OW_NGA,TX,Commercial Other,C_NGA,"Commercial Other, P.C and non-PC appliances, district services",C_OW_NGA_R,2015.0,COTHER_NGA,1.0,Btu out / Btu in
5477,C_OW_NGA,TX,Commercial Other,C_NGA,"Commercial Other, P.C and non-PC appliances, district services",C_OW_NGA_N,2020.0,COTHER_NGA,1.0,Btu out / Btu in
5478,C_OW_NGA,TX,Commercial Other,C_NGA,"Commercial Other, P.C and non-PC appliances, district services",C_OW_NGA_N,2025.0,COTHER_NGA,1.0,Btu out / Btu in
5479,C_OW_NGA,TX,Commercial Other,C_NGA,"Commercial Other, P.C and non-PC appliances, district services",C_OW_NGA_N,2030.0,COTHER_NGA,1.0,Btu out / Btu in
5480,C_OW_NGA,TX,Commercial Other,C_NGA,"Commercial Other, P.C and non-PC appliances, district services",C_OW_NGA_N,2035.0,COTHER_NGA,1.0,Btu out / Btu in
5481,C_OW_NGA,TX,Commercial Other,C_NGA,"Commercial Other, P.C and non-PC appliances, district services",C_OW_NGA_N,2040.0,COTHER_NGA,1.0,Btu out / Btu in
5482,C_OW_NGA,TX,Commercial Other,C_NGA,"Commercial Other, P.C and non-PC appliances, district services",C_OW_NGA_N,2045.0,COTHER_NGA,1.0,Btu out / Btu in
5483,C_OW_NGA,TX,Commercial Other,C_NGA,"Commercial Other, P.C and non-PC appliances, district services",C_OW_NGA_N,2050.0,COTHER_NGA,1.0,Btu out / Btu in
5484,C_RF_BVM,TX,Commercial Refrigeration,ELC_COM,HIGH EFFICIENCY COMMERCIAL BEVERAGE MERCHANDISERS FOR EXISTING CAPACITY,C_RF_BVMHE_ELC_R,2014.0,CRFBVM,8.793374064280497,Btu out / Btu in
5485,C_RF_BVM,TX,Commercial Refrigeration,ELC_COM,REFERENCE COMMERCIAL BEVERAGE MERCHANDISERS,C_RF_BVM_ELC_R,2014.0,CRFBVM,6.58180923674139,Btu out / Btu in
5486,C_RF_BVM,TX,Commercial Refrigeration,ELC_COM,HIGH EFFICIENCY COMMERCIAL BEVERAGE MERCHANDISERS FOR EXISTING CAPACITY,C_RF_BVMHE_ELC_R,2018.0,CRFBVM,8.793374064280497,Btu out / Btu in
5487,C_RF_BVM,TX,Commercial Refrigeration,ELC_COM,REFERENCE COMMERCIAL BEVERAGE MERCHANDISERS,C_RF_BVM_ELC_R,2018.0,CRFBVM,6.58180923674139,Btu out / Btu in
5488,C_RF_BVM,TX,Commercial Refrigeration,ELC_COM,HIGH EFFICIENCY COMMERCIAL BEVERAGE MERCHANDISERS,C_RF_BVMHE_ELC_N,2020.0,CRFBVM,8.793374064280497,Btu out / Btu in
5489,C_RF_BVM,TX,Commercial Refrigeration,ELC_COM,STANDARD COMMERCIAL BEVERAGE MERCHANDISERS,C_RF_BVMST_ELC_N,2020.0,CRFBVM,8.723281952173915,Btu out / Btu in
5490,C_RF_BVM,TX,Commercial Refrigeration,ELC_COM,HIGH EFFICIENCY COMMERCIAL BEVERAGE MERCHANDISERS,C_RF_BVMHE_ELC_N,2025.0,CRFBVM,8.793374064280497,Btu out / Btu in
5491,C_RF_BVM,TX,Commercial Refrigeration,ELC_COM,STANDARD COMMERCIAL BEVERAGE MERCHANDISERS,C_RF_BVMST_ELC_N,2025.0,CRFBVM,8.723281952173915,Btu out / Btu in
5492,C_RF_BVM,TX,Commercial Refrigeration,ELC_COM,HIGH EFFICIENCY COMMERCIAL BEVERAGE MERCHANDISERS,C_RF_BVMHE_ELC_N,2030.0,CRFBVM,9.058035435665914,Btu out / Btu in
5493,C_RF_BVM,TX,Commercial Refrigeration,ELC_COM,STANDARD COMMERCIAL BEVERAGE MERCHANDISERS,C_RF_BVMST_ELC_N,2030.0,CRFBVM,8.793374064280497,Btu out / Btu in
5494,C_RF_BVM,TX,Commercial Refrigeration,ELC_COM,HIGH EFFICIENCY COMMERCIAL BEVERAGE MERCHANDISERS,C_RF_BVMHE_ELC_N,2035.0,CRFBVM,9.058035435665914,Btu out / Btu in
5495,C_RF_BVM,TX,Commercial Refrigeration,ELC_COM,STANDARD COMMERCIAL BEVERAGE MERCHANDISERS,C_RF_BVMST_ELC_N,2035.0,CRFBVM,8.793374064280497,Btu out / Btu in
5496,C_RF_BVM,TX,Commercial Refrigeration,ELC_COM,HIGH EFFICIENCY COMMERCIAL BEVERAGE MERCHANDISERS,C_RF_BVMHE_ELC_N,2040.0,CRFBVM,10.150193165261385,Btu out / Btu in
5497,C_RF_BVM,TX,Commercial Refrigeration,ELC_COM,STANDARD COMMERCIAL BEVERAGE MERCHANDISERS,C_RF_BVMST_ELC_N,2040.0,CRFBVM,9.133633606980275,Btu out / Btu in
5498,C_RF_BVM,TX,Commercial Refrigeration,ELC_COM,HIGH EFFICIENCY COMMERCIAL BEVERAGE MERCHANDISERS,C_RF_BVMHE_ELC_N,2045.0,CRFBVM,10.150193165261385,Btu out / Btu in
5499,C_RF_BVM,TX,Commercial Refrigeration,ELC_COM,STANDARD COMMERCIAL BEVERAGE MERCHANDISERS,C_RF_BVMST_ELC_N,2045.0,CRFBVM,9.133633606980275,Btu out / Btu in
5500,C_RF_BVM,TX,Commercial Refrigeration,ELC_COM,HIGH EFFICIENCY COMMERCIAL BEVERAGE MERCHANDISERS,C_RF_BVMHE_ELC_N,2050.0,CRFBVM,10.150193165261385,Btu out / Btu in
5501,C_RF_BVM,TX,Commercial Refrigeration,ELC_COM,STANDARD COMMERCIAL BEVERAGE MERCHANDISERS,C_RF_BVMST_ELC_N,2050.0,CRFBVM,9.133633606980275,Btu out / Btu in
5502,C_RF_CEN,TX,Commercial Refrigeration,ELC_COM,REFERENCE SUPERMARKET DISPLAY CASES,C_RF_CEN_ELC_R,2014.0,CRFCEN,3.35213389083994,Btu out / Btu in
5503,C_RF_CEN,TX,Commercial Refrigeration,ELC_COM,REFERENCE SUPERMARKET DISPLAY CASES,C_RF_CEN_ELC_R,2018.0,CRFCEN,3.35213389083994,Btu out / Btu in
5504,C_RF_CEN,TX,Commercial Refrigeration,ELC_COM,HIGH EFFICIENCY SUPERMARKET DISPLAY CASES,C_RF_CENHE_ELC_N,2020.0,CRFCEN,3.9050363477185113,Btu out / Btu in
5505,C_RF_CEN,TX,Commercial Refrigeration,ELC_COM,STANDARD SUPERMARKET DISPLAY CASES,C_RF_CENST_ELC_N,2020.0,CRFCEN,3.8384449923361896,Btu out / Btu in
5506,C_RF_CEN,TX,Commercial Refrigeration,ELC_COM,HIGH EFFICIENCY SUPERMARKET DISPLAY CASES,C_RF_CENHE_ELC_N,2025.0,CRFCEN,3.9050363477185113,Btu out / Btu in
5507,C_RF_CEN,TX,Commercial Refrigeration,ELC_COM,STANDARD SUPERMARKET DISPLAY CASES,C_RF_CENST_ELC_N,2025.0,CRFCEN,3.8384449923361896,Btu out / Btu in
5508,C_RF_CEN,TX,Commercial Refrigeration,ELC_COM,HIGH EFFICIENCY SUPERMARKET DISPLAY CASES,C_RF_CENHE_ELC_N,2030.0,CRFCEN,4.946834804796268,Btu out / Btu in
5509,C_RF_CEN,TX,Commercial Refrigeration,ELC_COM,STANDARD SUPERMARKET DISPLAY CASES,C_RF_CENST_ELC_N,2030.0,CRFCEN,4.322513721664915,Btu out / Btu in
5510,C_RF_CEN,TX,Commercial Refrigeration,ELC_COM,HIGH EFFICIENCY SUPERMARKET DISPLAY CASES,C_RF_CENHE_ELC_N,2035.0,CRFCEN,4.946834804796268,Btu out / Btu in
5511,C_RF_CEN,TX,Commercial Refrigeration,ELC_COM,STANDARD SUPERMARKET DISPLAY CASES,C_RF_CENST_ELC_N,2035.0,CRFCEN,4.322513721664915,Btu out / Btu in
5512,C_RF_CEN,TX,Commercial Refrigeration,ELC_COM,HIGH EFFICIENCY SUPERMARKET DISPLAY CASES,C_RF_CENHE_ELC_N,2040.0,CRFCEN,5.207014745617064,Btu out / Btu in
5513,C_RF_CEN,TX,Commercial Refrigeration,ELC_COM,STANDARD SUPERMARKET DISPLAY CASES,C_RF_CENST_ELC_N,2040.0,CRFCEN,4.946834804796268,Btu out / Btu in
5514,C_RF_CEN,TX,Commercial Refrigeration,ELC_COM,HIGH EFFICIENCY SUPERMARKET DISPLAY CASES,C_RF_CENHE_ELC_N,2045.0,CRFCEN,5.207014745617064,Btu out / Btu in
5515,C_RF_CEN,TX,Commercial Refrigeration,ELC_COM,STANDARD SUPERMARKET DISPLAY CASES,C_RF_CENST_ELC_N,2045.0,CRFCEN,4.946834804796268,Btu out / Btu in
5516,C_RF_CEN,TX,Commercial Refrigeration,ELC_COM,HIGH EFFICIENCY SUPERMARKET DISPLAY CASES,C_RF_CENHE_ELC_N,2050.0,CRFCEN,5.207014745617064,Btu out / Btu in
5517,C_RF_CEN,TX,Commercial Refrigeration,ELC_COM,STANDARD SUPERMARKET DISPLAY CASES,C_RF_CENST_ELC_N,2050.0,CRFCEN,4.946834804796268,Btu out / Btu in
5518,C_RF_CMP,TX,Commercial Refrigeration,ELC_COM,REFERENCE COMMERCIAL COMPRESSOR RACK SYSTEMS,C_RF_CMP_ELC_R,2014.0,CRFCEN,2.0579660654642624,Btu out / Btu in
5519,C_RF_CMP,TX,Commercial Refrigeration,ELC_COM,REFERENCE COMMERCIAL COMPRESSOR RACK SYSTEMS,C_RF_CMP_ELC_R,2018.0,CRFCEN,2.0579660654642624,Btu out / Btu in
5520,C_RF_CMP,TX,Commercial Refrigeration,ELC_COM,HIGH EFFICIENCY COMMERCIAL COMPRESSOR RACK SYSTEMS,C_RF_CMPHE_ELC_N,2020.0,CRFCEN,2.061936157480315,Btu out / Btu in
5521,C_RF_CMP,TX,Commercial Refrigeration,ELC_COM,STANDARD COMMERCIAL COMPRESSOR RACK SYSTEMS,C_RF_CMPST_ELC_N,2020.0,CRFCEN,2.0627972055501775,Btu out / Btu in
5522,C_RF_CMP,TX,Commercial Refrigeration,ELC_COM,HIGH EFFICIENCY COMMERCIAL COMPRESSOR RACK SYSTEMS,C_RF_CMPHE_ELC_N,2025.0,CRFCEN,2.061936157480315,Btu out / Btu in
5523,C_RF_CMP,TX,Commercial Refrigeration,ELC_COM,STANDARD COMMERCIAL COMPRESSOR RACK SYSTEMS,C_RF_CMPST_ELC_N,2025.0,CRFCEN,2.0627972055501775,Btu out / Btu in
5524,C_RF_CMP,TX,Commercial Refrigeration,ELC_COM,HIGH EFFICIENCY COMMERCIAL COMPRESSOR RACK SYSTEMS,C_RF_CMPHE_ELC_N,2030.0,CRFCEN,2.2495447998366016,Btu out / Btu in
5525,C_RF_CMP,TX,Commercial Refrigeration,ELC_COM,STANDARD COMMERCIAL COMPRESSOR RACK SYSTEMS,C_RF_CMPST_ELC_N,2030.0,CRFCEN,2.2484601299072096,Btu out / Btu in
5526,C_RF_CMP,TX,Commercial Refrigeration,ELC_COM,HIGH EFFICIENCY COMMERCIAL COMPRESSOR RACK SYSTEMS,C_RF_CMPHE_ELC_N,2035.0,CRFCEN,2.2495447998366016,Btu out / Btu in
5527,C_RF_CMP,TX,Commercial Refrigeration,ELC_COM,STANDARD COMMERCIAL COMPRESSOR RACK SYSTEMS,C_RF_CMPST_ELC_N,2035.0,CRFCEN,2.2484601299072096,Btu out / Btu in
5528,C_RF_CMP,TX,Commercial Refrigeration,ELC_COM,HIGH EFFICIENCY COMMERCIAL COMPRESSOR RACK SYSTEMS,C_RF_CMPHE_ELC_N,2040.0,CRFCEN,2.2495447998366016,Btu out / Btu in
5529,C_RF_CMP,TX,Commercial Refrigeration,ELC_COM,STANDARD COMMERCIAL COMPRESSOR RACK SYSTEMS,C_RF_CMPST_ELC_N,2040.0,CRFCEN,2.2484601299072096,Btu out / Btu in
5530,C_RF_CMP,TX,Commercial Refrigeration,ELC_COM,HIGH EFFICIENCY COMMERCIAL COMPRESSOR RACK SYSTEMS,C_RF_CMPHE_ELC_N,2045.0,CRFCEN,2.2495447998366016,Btu out / Btu in
5531,C_RF_CMP,TX,Commercial Refrigeration,ELC_COM,STANDARD COMMERCIAL COMPRESSOR RACK SYSTEMS,C_RF_CMPST_ELC_N,2045.0,CRFCEN,2.2484601299072096,Btu out / Btu in
5532,C_RF_CMP,TX,Commercial Refrigeration,ELC_COM,HIGH EFFICIENCY COMMERCIAL COMPRESSOR RACK SYSTEMS,C_RF_CMPHE_ELC_N,2050.0,CRFCEN,2.2495447998366016,Btu out / Btu in
5533,C_RF_CMP,TX,Commercial Refrigeration,ELC_COM,STANDARD COMMERCIAL COMPRESSOR RACK SYSTEMS,C_RF_CMPST_ELC_N,2050.0,CRFCEN,2.2484601299072096,Btu out / Btu in
5534,C_RF_CND,TX,Commercial Refrigeration,ELC_COM,REFERENCE COMMERCIAL CONDENSERS,C_RF_CND_ELC_R,2014.0,CRFCEN,35.94237733333334,Btu out / Btu in
5535,C_RF_CND,TX,Commercial Refrigeration,ELC_COM,REFERENCE COMMERCIAL CONDENSERS,C_RF_CND_ELC_R,2018.0,CRFCEN,35.94237733333334,Btu out / Btu in
5536,C_RF_CND,TX,Commercial Refrigeration,ELC_COM,HIGH EFFICIENCY COMMERCIAL CONDENSERS,C_RF_CNDHE_ELC_N,2020.0,CRFCEN,42.8663417979798,Btu out / Btu in
5537,C_RF_CND,TX,Commercial Refrigeration,ELC_COM,STANDARD COMMERCIAL CONDENSERS,C_RF_CNDST_ELC_N,2020.0,CRFCEN,42.95458954228856,Btu out / Btu in
5538,C_RF_CND,TX,Commercial Refrigeration,ELC_COM,HIGH EFFICIENCY COMMERCIAL CONDENSERS,C_RF_CNDHE_ELC_N,2025.0,CRFCEN,42.8663417979798,Btu out / Btu in
5539,C_RF_CND,TX,Commercial Refrigeration,ELC_COM,STANDARD COMMERCIAL CONDENSERS,C_RF_CNDST_ELC_N,2025.0,CRFCEN,42.95458954228856,Btu out / Btu in
5540,C_RF_CND,TX,Commercial Refrigeration,ELC_COM,HIGH EFFICIENCY COMMERCIAL CONDENSERS,C_RF_CNDHE_ELC_N,2030.0,CRFCEN,44.147709973856216,Btu out / Btu in
5541,C_RF_CND,TX,Commercial Refrigeration,ELC_COM,STANDARD COMMERCIAL CONDENSERS,C_RF_CNDST_ELC_N,2030.0,CRFCEN,44.441067540229895,Btu out / Btu in
5542,C_RF_CND,TX,Commercial Refrigeration,ELC_COM,HIGH EFFICIENCY COMMERCIAL CONDENSERS,C_RF_CNDHE_ELC_N,2035.0,CRFCEN,44.147709973856216,Btu out / Btu in
5543,C_RF_CND,TX,Commercial Refrigeration,ELC_COM,STANDARD COMMERCIAL CONDENSERS,C_RF_CNDST_ELC_N,2035.0,CRFCEN,44.441067540229895,Btu out / Btu in
5544,C_RF_CND,TX,Commercial Refrigeration,ELC_COM,HIGH EFFICIENCY COMMERCIAL CONDENSERS,C_RF_CNDHE_ELC_N,2040.0,CRFCEN,46.90694184722223,Btu out / Btu in
5545,C_RF_CND,TX,Commercial Refrigeration,ELC_COM,STANDARD COMMERCIAL CONDENSERS,C_RF_CNDST_ELC_N,2040.0,CRFCEN,44.441067540229895,Btu out / Btu in
5546,C_RF_CND,TX,Commercial Refrigeration,ELC_COM,HIGH EFFICIENCY COMMERCIAL CONDENSERS,C_RF_CNDHE_ELC_N,2045.0,CRFCEN,46.90694184722223,Btu out / Btu in
5547,C_RF_CND,TX,Commercial Refrigeration,ELC_COM,STANDARD COMMERCIAL CONDENSERS,C_RF_CNDST_ELC_N,2045.0,CRFCEN,44.441067540229895,Btu out / Btu in
5548,C_RF_CND,TX,Commercial Refrigeration,ELC_COM,HIGH EFFICIENCY COMMERCIAL CONDENSERS,C_RF_CNDHE_ELC_N,2050.0,CRFCEN,46.90694184722223,Btu out / Btu in
5549,C_RF_CND,TX,Commercial Refrigeration,ELC_COM,STANDARD COMMERCIAL CONDENSERS,C_RF_CNDST_ELC_N,2050.0,CRFCEN,44.441067540229895,Btu out / Btu in
5550,C_RF_ICM,TX,Commercial Refrigeration,ELC_COM,REFERENCE COMMERCIAL ICE-MACHINES,C_RF_ICM_ELC_R,2014.0,CRFICM,1.5823029088435372,Btu out / Btu in
5551,C_RF_ICM,TX,Commercial Refrigeration,ELC_COM,REFERENCE COMMERCIAL ICE-MACHINES,C_RF_ICM_ELC_R,2018.0,CRFICM,1.5823029088435372,Btu out / Btu in
5552,C_RF_ICM,TX,Commercial Refrigeration,ELC_COM,HIGH EFFICIENCY ELECTRIC ICM HE FOR REFRIGERATION,C_RF_ICMHE_ELC_N,2020.0,CRFICM,1.7372060546937835,Btu out / Btu in
5553,C_RF_ICM,TX,Commercial Refrigeration,ELC_COM,STANDARD ELECTRIC ICM HE FOR REFRIGERATION,C_RF_ICMST_ELC_N,2020.0,CRFICM,1.7372060546937835,Btu out / Btu in
5554,C_RF_ICM,TX,Commercial Refrigeration,ELC_COM,HIGH EFFICIENCY ELECTRIC ICM HE FOR REFRIGERATION,C_RF_ICMHE_ELC_N,2025.0,CRFICM,1.7372060546937835,Btu out / Btu in
5555,C_RF_ICM,TX,Commercial Refrigeration,ELC_COM,STANDARD ELECTRIC ICM HE FOR REFRIGERATION,C_RF_ICMST_ELC_N,2025.0,CRFICM,1.7372060546937835,Btu out / Btu in
5556,C_RF_ICM,TX,Commercial Refrigeration,ELC_COM,HIGH EFFICIENCY ELECTRIC ICM HE FOR REFRIGERATION,C_RF_ICMHE_ELC_N,2030.0,CRFICM,1.9089525623737373,Btu out / Btu in
5557,C_RF_ICM,TX,Commercial Refrigeration,ELC_COM,STANDARD ELECTRIC ICM HE FOR REFRIGERATION,C_RF_ICMST_ELC_N,2030.0,CRFICM,1.89602511838475,Btu out / Btu in
5558,C_RF_ICM,TX,Commercial Refrigeration,ELC_COM,HIGH EFFICIENCY ELECTRIC ICM HE FOR REFRIGERATION,C_RF_ICMHE_ELC_N,2035.0,CRFICM,1.9089525623737373,Btu out / Btu in
5559,C_RF_ICM,TX,Commercial Refrigeration,ELC_COM,STANDARD ELECTRIC ICM HE FOR REFRIGERATION,C_RF_ICMST_ELC_N,2035.0,CRFICM,1.89602511838475,Btu out / Btu in
5560,C_RF_ICM,TX,Commercial Refrigeration,ELC_COM,HIGH EFFICIENCY ELECTRIC ICM HE FOR REFRIGERATION,C_RF_ICMHE_ELC_N,2040.0,CRFICM,2.0094237498670915,Btu out / Btu in
5561,C_RF_ICM,TX,Commercial Refrigeration,ELC_COM,STANDARD ELECTRIC ICM HE FOR REFRIGERATION,C_RF_ICMST_ELC_N,2040.0,CRFICM,1.9958949563036301,Btu out / Btu in
5562,C_RF_ICM,TX,Commercial Refrigeration,ELC_COM,HIGH EFFICIENCY ELECTRIC ICM HE FOR REFRIGERATION,C_RF_ICMHE_ELC_N,2045.0,CRFICM,2.0094237498670915,Btu out / Btu in
5563,C_RF_ICM,TX,Commercial Refrigeration,ELC_COM,STANDARD ELECTRIC ICM HE FOR REFRIGERATION,C_RF_ICMST_ELC_N,2045.0,CRFICM,1.9958949563036301,Btu out / Btu in
5564,C_RF_ICM,TX,Commercial Refrigeration,ELC_COM,HIGH EFFICIENCY ELECTRIC ICM HE FOR REFRIGERATION,C_RF_ICMHE_ELC_N,2050.0,CRFICM,2.0094237498670915,Btu out / Btu in
5565,C_RF_ICM,TX,Commercial Refrigeration,ELC_COM,STANDARD ELECTRIC ICM HE FOR REFRIGERATION,C_RF_ICMST_ELC_N,2050.0,CRFICM,1.9958949563036301,Btu out / Btu in
5566,C_RF_RIF,TX,Commercial Refrigeration,ELC_COM,HIGH EFFICIENCY COMMERCIAL REACH-IN FREEZERS FOR EXISTING CAPACITY,C_RF_RIFHE_ELC_R,2014.0,CRFRIF,2.523138846728549,Btu out / Btu in
5567,C_RF_RIF,TX,Commercial Refrigeration,ELC_COM,REFERENCE COMMERCIAL REACH-IN FREEZERS,C_RF_RIF_ELC_R,2014.0,CRFRIF,1.8503576765731364,Btu out / Btu in
5568,C_RF_RIF,TX,Commercial Refrigeration,ELC_COM,HIGH EFFICIENCY COMMERCIAL REACH-IN FREEZERS FOR EXISTING CAPACITY,C_RF_RIFHE_ELC_R,2018.0,CRFRIF,2.523138846728549,Btu out / Btu in
5569,C_RF_RIF,TX,Commercial Refrigeration,ELC_COM,REFERENCE COMMERCIAL REACH-IN FREEZERS,C_RF_RIF_ELC_R,2018.0,CRFRIF,1.8503576765731364,Btu out / Btu in
5570,C_RF_RIF,TX,Commercial Refrigeration,ELC_COM,HIGH EFFICIENCY COMMERCIAL REACH-IN FREEZERS,C_RF_RIFHE_ELC_N,2020.0,CRFRIF,2.523138846728549,Btu out / Btu in
