,periods,regions,tech,vintage,cost_fixed,cost_fixed_units,capacity,capacity_units,lifetime
37625,2025,NE,C_LT_8FTT8HE_LFL_N,2020,0.8211237106844574,M$/giga lumens,9.831000000000001e-06,giga lumens,6.0
37626,2025,NE,C_LT_8FTT8HE_LFL_N,2025,0.8211237106844574,M$/giga lumens,9.831000000000001e-06,giga lumens,6.0
37627,2030,NE,C_LT_8FTT8HE_LFL_N,2025,0.8211237106844574,M$/giga lumens,9.831000000000001e-06,giga lumens,6.0
37628,2030,NE,C_LT_8FTT8HE_LFL_N,2030,0.7586016007338643,M$/giga lumens,9.831000000000001e-06,giga lumens,6.0
37629,2035,NE,C_LT_8FTT8HE_LFL_N,2030,0.7586016007338643,M$/giga lumens,9.831000000000001e-06,giga lumens,6.0
37630,2035,NE,C_LT_8FTT8HE_LFL_N,2035,0.7586016007338643,M$/giga lumens,9.831000000000001e-06,giga lumens,6.0
37631,2040,NE,C_LT_8FTT8HE_LFL_N,2035,0.7586016007338643,M$/giga lumens,9.831000000000001e-06,giga lumens,6.0
37632,2040,NE,C_LT_8FTT8HE_LFL_N,2040,0.7012896666124872,M$/giga lumens,9.831000000000001e-06,giga lumens,6.0
37633,2045,NE,C_LT_8FTT8HE_LFL_N,2040,0.7012896666124872,M$/giga lumens,9.831000000000001e-06,giga lumens,6.0
37634,2045,NE,C_LT_8FTT8HE_LFL_N,2045,0.7012896666124872,M$/giga lumens,9.831000000000001e-06,giga lumens,6.0
37635,2050,NE,C_LT_8FTT8HE_LFL_N,2045,0.7012896666124872,M$/giga lumens,9.831000000000001e-06,giga lumens,6.0
37636,2050,NE,C_LT_8FTT8HE_LFL_N,2050,0.7012896666124872,M$/giga lumens,9.831000000000001e-06,giga lumens,6.0
37637,2020,NE,C_LT_8FTT8HOHE_LFL_N,2020,0.9006919550048801,M$/giga lumens,1.482e-05,giga lumens,5.0
37639,2025,NE,C_LT_8FTT8HOHE_LFL_N,2025,0.9006919550048801,M$/giga lumens,1.482e-05,giga lumens,5.0
37641,2030,NE,C_LT_8FTT8HOHE_LFL_N,2030,0.8329499660636075,M$/giga lumens,1.482e-05,giga lumens,5.0
37643,2035,NE,C_LT_8FTT8HOHE_LFL_N,2035,0.8329499660636075,M$/giga lumens,1.482e-05,giga lumens,5.0
37645,2040,NE,C_LT_8FTT8HOHE_LFL_N,2040,0.7714291801883701,M$/giga lumens,1.482e-05,giga lumens,5.0
37647,2045,NE,C_LT_8FTT8HOHE_LFL_N,2045,0.7714291801883701,M$/giga lumens,1.482e-05,giga lumens,5.0
37649,2050,NE,C_LT_8FTT8HOHE_LFL_N,2050,0.7714291801883701,M$/giga lumens,1.482e-05,giga lumens,5.0
37650,2020,NE,C_LT_8FTT8HOST_LFL_N,2020,0.8436869725615439,M$/giga lumens,1.4000000000000001e-05,giga lumens,5.0
37652,2025,NE,C_LT_8FTT8HOST_LFL_N,2025,0.8436869725615439,M$/giga lumens,1.4000000000000001e-05,giga lumens,5.0
37654,2030,NE,C_LT_8FTT8HOST_LFL_N,2030,0.7829532182487876,M$/giga lumens,1.4000000000000001e-05,giga lumens,5.0
37656,2035,NE,C_LT_8FTT8HOST_LFL_N,2035,0.7829532182487876,M$/giga lumens,1.4000000000000001e-05,giga lumens,5.0
37658,2040,NE,C_LT_8FTT8HOST_LFL_N,2040,0.7266098558140618,M$/giga lumens,1.4000000000000001e-05,giga lumens,5.0
37660,2045,NE,C_LT_8FTT8HOST_LFL_N,2045,0.7266098558140618,M$/giga lumens,1.4000000000000001e-05,giga lumens,5.0
37662,2050,NE,C_LT_8FTT8HOST_LFL_N,2050,0.7266098558140618,M$/giga lumens,1.4000000000000001e-05,giga lumens,5.0
37663,2019,NE,C_LT_8FTT8HO_LFL_R,2019,1.1482825478434668,M$/giga lumens,1.2026000000000001e-05,giga lumens,4.0
37664,2020,NE,C_LT_8FTT8HO_LFL_R,2019,1.1482825478434668,M$/giga lumens,1.2026000000000001e-05,giga lumens,4.0
37665,2020,NE,C_LT_8FTT8ST_LFL_N,2020,0.7592303341888964,M$/giga lumens,9.553e-06,giga lumens,6.0
37666,2025,NE,C_LT_8FTT8ST_LFL_N,2020,0.7592303341888964,M$/giga lumens,9.553e-06,giga lumens,6.0
37667,2025,NE,C_LT_8FTT8ST_LFL_N,2025,0.7592303341888964,M$/giga lumens,9.553e-06,giga lumens,6.0
37668,2030,NE,C_LT_8FTT8ST_LFL_N,2025,0.7592303341888964,M$/giga lumens,9.553e-06,giga lumens,6.0
37669,2030,NE,C_LT_8FTT8ST_LFL_N,2030,0.7023952950476371,M$/giga lumens,9.553e-06,giga lumens,6.0
37670,2035,NE,C_LT_8FTT8ST_LFL_N,2030,0.7023952950476371,M$/giga lumens,9.553e-06,giga lumens,6.0
37671,2035,NE,C_LT_8FTT8ST_LFL_N,2035,0.7023952950476371,M$/giga lumens,9.553e-06,giga lumens,6.0
37672,2040,NE,C_LT_8FTT8ST_LFL_N,2035,0.7023952950476371,M$/giga lumens,9.553e-06,giga lumens,6.0
37673,2040,NE,C_LT_8FTT8ST_LFL_N,2040,0.6509220520517798,M$/giga lumens,9.553e-06,giga lumens,6.0
37674,2045,NE,C_LT_8FTT8ST_LFL_N,2040,0.6509220520517798,M$/giga lumens,9.553e-06,giga lumens,6.0
37675,2045,NE,C_LT_8FTT8ST_LFL_N,2045,0.6509220520517798,M$/giga lumens,9.553e-06,giga lumens,6.0
37676,2050,NE,C_LT_8FTT8ST_LFL_N,2045,0.6509220520517798,M$/giga lumens,9.553e-06,giga lumens,6.0
37677,2050,NE,C_LT_8FTT8ST_LFL_N,2050,0.6509220520517798,M$/giga lumens,9.553e-06,giga lumens,6.0
37678,2019,NE,C_LT_8FTT8_LFL_R,2019,0.8056177024286294,M$/giga lumens,9.448e-06,giga lumens,6.0
37679,2020,NE,C_LT_8FTT8_LFL_R,2019,0.8056177024286294,M$/giga lumens,9.448e-06,giga lumens,6.0
37681,2020,NE,C_LT_CFLHE_GSL_N,2020,1.7677573801582498,M$/giga lumens,1.6400000000000002e-06,giga lumens,3.0
37682,2025,NE,C_LT_CFLHE_GSL_N,2025,1.7677573801582498,M$/giga lumens,1.6400000000000002e-06,giga lumens,3.0
37683,2030,NE,C_LT_CFLHE_GSL_N,2030,1.6428275299703874,M$/giga lumens,1.6400000000000002e-06,giga lumens,3.0
37684,2035,NE,C_LT_CFLHE_GSL_N,2035,1.6428275299703874,M$/giga lumens,1.6400000000000002e-06,giga lumens,3.0
37685,2040,NE,C_LT_CFLHE_GSL_N,2040,1.530390664801312,M$/giga lumens,1.6400000000000002e-06,giga lumens,3.0
37686,2045,NE,C_LT_CFLHE_GSL_N,2045,1.530390664801312,M$/giga lumens,1.6400000000000002e-06,giga lumens,3.0
37687,2050,NE,C_LT_CFLHE_GSL_N,2050,1.530390664801312,M$/giga lumens,1.6400000000000002e-06,giga lumens,3.0
37688,2020,NE,C_LT_CFLST_GSL_N,2020,1.7614255848337066,M$/giga lumens,1.6110000000000001e-06,giga lumens,3.0
37689,2025,NE,C_LT_CFLST_GSL_N,2025,1.7614255848337066,M$/giga lumens,1.6110000000000001e-06,giga lumens,3.0
37690,2030,NE,C_LT_CFLST_GSL_N,2030,1.640605779375799,M$/giga lumens,1.6110000000000001e-06,giga lumens,3.0
37691,2035,NE,C_LT_CFLST_GSL_N,2035,1.640605779375799,M$/giga lumens,1.6110000000000001e-06,giga lumens,3.0
37692,2040,NE,C_LT_CFLST_GSL_N,2040,1.526144911047255,M$/giga lumens,1.6110000000000001e-06,giga lumens,3.0
37693,2045,NE,C_LT_CFLST_GSL_N,2045,1.526144911047255,M$/giga lumens,1.6110000000000001e-06,giga lumens,3.0
37694,2050,NE,C_LT_CFLST_GSL_N,2050,1.526144911047255,M$/giga lumens,1.6110000000000001e-06,giga lumens,3.0
37695,2019,NE,C_LT_CFL_GSL_R,2019,1.5244416243161754,M$/giga lumens,1.68e-06,giga lumens,3.0
37696,2020,NE,C_LT_CFL_GSL_R,2019,1.5244416243161754,M$/giga lumens,1.68e-06,giga lumens,3.0
37697,2020,NE,C_LT_HALST_RFL_N,2020,12.513158876075812,M$/giga lumens,1.35e-06,giga lumens,2.0
37698,2025,NE,C_LT_HALST_RFL_N,2025,12.513158876075812,M$/giga lumens,1.35e-06,giga lumens,2.0
37699,2030,NE,C_LT_HALST_RFL_N,2030,11.60255907915095,M$/giga lumens,1.35e-06,giga lumens,2.0
37700,2035,NE,C_LT_HALST_RFL_N,2035,11.60255907915095,M$/giga lumens,1.35e-06,giga lumens,2.0
37701,2040,NE,C_LT_HALST_RFL_N,2040,10.760254266995455,M$/giga lumens,1.35e-06,giga lumens,2.0
37702,2045,NE,C_LT_HALST_RFL_N,2045,10.760254266995455,M$/giga lumens,1.35e-06,giga lumens,2.0
37703,2050,NE,C_LT_HALST_RFL_N,2050,10.760254266995455,M$/giga lumens,1.35e-06,giga lumens,2.0
37704,2019,NE,C_LT_HAL_RFL_R,2019,10.615921101904643,M$/giga lumens,1.323e-06,giga lumens,2.0
37705,2020,NE,C_LT_HAL_RFL_R,2019,10.615921101904643,M$/giga lumens,1.323e-06,giga lumens,2.0
37706,2020,NE,C_LT_HIRST_RFL_N,2020,8.432291994235388,M$/giga lumens,1.4530000000000001e-06,giga lumens,2.0
37707,2025,NE,C_LT_HIRST_RFL_N,2025,8.432291994235388,M$/giga lumens,1.4530000000000001e-06,giga lumens,2.0
37708,2030,NE,C_LT_HIRST_RFL_N,2030,7.769553325792139,M$/giga lumens,1.4530000000000001e-06,giga lumens,2.0
37709,2035,NE,C_LT_HIRST_RFL_N,2035,7.769553325792139,M$/giga lumens,1.4530000000000001e-06,giga lumens,2.0
37710,2040,NE,C_LT_HIRST_RFL_N,2040,7.16321794828023,M$/giga lumens,1.4530000000000001e-06,giga lumens,2.0
37711,2045,NE,C_LT_HIRST_RFL_N,2045,7.16321794828023,M$/giga lumens,1.4530000000000001e-06,giga lumens,2.0
37712,2050,NE,C_LT_HIRST_RFL_N,2050,7.16321794828023,M$/giga lumens,1.4530000000000001e-06,giga lumens,2.0
37713,2019,NE,C_LT_HIR_RFL_R,2019,15.923361587484063,M$/giga lumens,1.407e-06,giga lumens,2.0
37714,2020,NE,C_LT_HIR_RFL_R,2019,15.923361587484063,M$/giga lumens,1.407e-06,giga lumens,2.0
37715,2020,NE,C_LT_LEDHE_GSL_N,2020,0.7747212334774802,M$/giga lumens,1.6000000000000001e-06,giga lumens,13.0
37716,2025,NE,C_LT_LEDHE_GSL_N,2020,0.7747212334774802,M$/giga lumens,1.6000000000000001e-06,giga lumens,13.0
37717,2030,NE,C_LT_LEDHE_GSL_N,2020,0.7747212334774802,M$/giga lumens,1.6000000000000001e-06,giga lumens,13.0
37718,2025,NE,C_LT_LEDHE_GSL_N,2025,0.7747212334774802,M$/giga lumens,1.6000000000000001e-06,giga lumens,13.0
37719,2030,NE,C_LT_LEDHE_GSL_N,2025,0.7747212334774802,M$/giga lumens,1.6000000000000001e-06,giga lumens,13.0
37720,2035,NE,C_LT_LEDHE_GSL_N,2025,0.7747212334774802,M$/giga lumens,1.6000000000000001e-06,giga lumens,13.0
37721,2030,NE,C_LT_LEDHE_GSL_N,2030,0.48660176648172315,M$/giga lumens,1.6000000000000001e-06,giga lumens,13.0
37722,2035,NE,C_LT_LEDHE_GSL_N,2030,0.48660176648172315,M$/giga lumens,1.6000000000000001e-06,giga lumens,13.0
37723,2040,NE,C_LT_LEDHE_GSL_N,2030,0.48660176648172315,M$/giga lumens,1.6000000000000001e-06,giga lumens,13.0
37724,2035,NE,C_LT_LEDHE_GSL_N,2035,0.48660176648172315,M$/giga lumens,1.6000000000000001e-06,giga lumens,13.0
37725,2040,NE,C_LT_LEDHE_GSL_N,2035,0.48660176648172315,M$/giga lumens,1.6000000000000001e-06,giga lumens,13.0
37726,2045,NE,C_LT_LEDHE_GSL_N,2035,0.48660176648172315,M$/giga lumens,1.6000000000000001e-06,giga lumens,13.0
37727,2040,NE,C_LT_LEDHE_GSL_N,2040,0.39056194414980416,M$/giga lumens,1.6000000000000001e-06,giga lumens,13.0
37728,2045,NE,C_LT_LEDHE_GSL_N,2040,0.39056194414980416,M$/giga lumens,1.6000000000000001e-06,giga lumens,13.0
37729,2050,NE,C_LT_LEDHE_GSL_N,2040,0.39056194414980416,M$/giga lumens,1.6000000000000001e-06,giga lumens,13.0
37730,2045,NE,C_LT_LEDHE_GSL_N,2045,0.39056194414980416,M$/giga lumens,1.6000000000000001e-06,giga lumens,13.0
37731,2050,NE,C_LT_LEDHE_GSL_N,2045,0.39056194414980416,M$/giga lumens,1.6000000000000001e-06,giga lumens,13.0
37732,2050,NE,C_LT_LEDHE_GSL_N,2050,0.39056194414980416,M$/giga lumens,1.6000000000000001e-06,giga lumens,13.0
37733,2020,NE,C_LT_LEDHE_LFL_N,2020,2.009823837498445,M$/giga lumens,2.1000000000000002e-06,giga lumens,12.0
37734,2025,NE,C_LT_LEDHE_LFL_N,2020,2.009823837498445,M$/giga lumens,2.1000000000000002e-06,giga lumens,12.0
37735,2030,NE,C_LT_LEDHE_LFL_N,2020,2.009823837498445,M$/giga lumens,2.1000000000000002e-06,giga lumens,12.0
37736,2025,NE,C_LT_LEDHE_LFL_N,2025,2.009823837498445,M$/giga lumens,2.1000000000000002e-06,giga lumens,12.0
37737,2030,NE,C_LT_LEDHE_LFL_N,2025,2.009823837498445,M$/giga lumens,2.1000000000000002e-06,giga lumens,12.0
37738,2035,NE,C_LT_LEDHE_LFL_N,2025,2.009823837498445,M$/giga lumens,2.1000000000000002e-06,giga lumens,12.0
37739,2030,NE,C_LT_LEDHE_LFL_N,2030,1.4829768121347753,M$/giga lumens,2.1000000000000002e-06,giga lumens,12.0
37740,2035,NE,C_LT_LEDHE_LFL_N,2030,1.4829768121347753,M$/giga lumens,2.1000000000000002e-06,giga lumens,12.0
37741,2040,NE,C_LT_LEDHE_LFL_N,2030,1.4829768121347753,M$/giga lumens,2.1000000000000002e-06,giga lumens,12.0
37742,2035,NE,C_LT_LEDHE_LFL_N,2035,1.4829768121347753,M$/giga lumens,2.1000000000000002e-06,giga lumens,12.0
37743,2040,NE,C_LT_LEDHE_LFL_N,2035,1.4829768121347753,M$/giga lumens,2.1000000000000002e-06,giga lumens,12.0
37744,2045,NE,C_LT_LEDHE_LFL_N,2035,1.4829768121347753,M$/giga lumens,2.1000000000000002e-06,giga lumens,12.0
37745,2040,NE,C_LT_LEDHE_LFL_N,2040,1.2585790050354344,M$/giga lumens,2.1000000000000002e-06,giga lumens,12.0
37746,2045,NE,C_LT_LEDHE_LFL_N,2040,1.2585790050354344,M$/giga lumens,2.1000000000000002e-06,giga lumens,12.0
37747,2050,NE,C_LT_LEDHE_LFL_N,2040,1.2585790050354344,M$/giga lumens,2.1000000000000002e-06,giga lumens,12.0
37748,2045,NE,C_LT_LEDHE_LFL_N,2045,1.2585790050354344,M$/giga lumens,2.1000000000000002e-06,giga lumens,12.0
37749,2050,NE,C_LT_LEDHE_LFL_N,2045,1.2585790050354344,M$/giga lumens,2.1000000000000002e-06,giga lumens,12.0
37750,2050,NE,C_LT_LEDHE_LFL_N,2050,1.2585790050354344,M$/giga lumens,2.1000000000000002e-06,giga lumens,12.0
37751,2020,NE,C_LT_LEDHE_RFL_N,2020,1.287848284222305,M$/giga lumens,1.4000000000000001e-06,giga lumens,13.0
37752,2025,NE,C_LT_LEDHE_RFL_N,2020,1.287848284222305,M$/giga lumens,1.4000000000000001e-06,giga lumens,13.0
37753,2030,NE,C_LT_LEDHE_RFL_N,2020,1.287848284222305,M$/giga lumens,1.4000000000000001e-06,giga lumens,13.0
37754,2025,NE,C_LT_LEDHE_RFL_N,2025,1.287848284222305,M$/giga lumens,1.4000000000000001e-06,giga lumens,13.0
37755,2030,NE,C_LT_LEDHE_RFL_N,2025,1.287848284222305,M$/giga lumens,1.4000000000000001e-06,giga lumens,13.0
37756,2035,NE,C_LT_LEDHE_RFL_N,2025,1.287848284222305,M$/giga lumens,1.4000000000000001e-06,giga lumens,13.0
37757,2030,NE,C_LT_LEDHE_RFL_N,2030,0.8414917766225286,M$/giga lumens,1.4000000000000001e-06,giga lumens,13.0
37758,2035,NE,C_LT_LEDHE_RFL_N,2030,0.8414917766225286,M$/giga lumens,1.4000000000000001e-06,giga lumens,13.0
37759,2040,NE,C_LT_LEDHE_RFL_N,2030,0.8414917766225286,M$/giga lumens,1.4000000000000001e-06,giga lumens,13.0
37760,2035,NE,C_LT_LEDHE_RFL_N,2035,0.8414917766225286,M$/giga lumens,1.4000000000000001e-06,giga lumens,13.0
37761,2040,NE,C_LT_LEDHE_RFL_N,2035,0.8414917766225286,M$/giga lumens,1.4000000000000001e-06,giga lumens,13.0
37762,2045,NE,C_LT_LEDHE_RFL_N,2035,0.8414917766225286,M$/giga lumens,1.4000000000000001e-06,giga lumens,13.0
37763,2040,NE,C_LT_LEDHE_RFL_N,2040,0.6000202233308465,M$/giga lumens,1.4000000000000001e-06,giga lumens,13.0
37764,2045,NE,C_LT_LEDHE_RFL_N,2040,0.6000202233308465,M$/giga lumens,1.4000000000000001e-06,giga lumens,13.0
37765,2050,NE,C_LT_LEDHE_RFL_N,2040,0.6000202233308465,M$/giga lumens,1.4000000000000001e-06,giga lumens,13.0
37766,2045,NE,C_LT_LEDHE_RFL_N,2045,0.6000202233308465,M$/giga lumens,1.4000000000000001e-06,giga lumens,13.0
37767,2050,NE,C_LT_LEDHE_RFL_N,2045,0.6000202233308465,M$/giga lumens,1.4000000000000001e-06,giga lumens,13.0
37768,2050,NE,C_LT_LEDHE_RFL_N,2050,0.6000202233308465,M$/giga lumens,1.4000000000000001e-06,giga lumens,13.0
37769,2020,NE,C_LT_LEDST_GSL_N,2020,0.7875265431217361,M$/giga lumens,1.6000000000000001e-06,giga lumens,13.0
37770,2025,NE,C_LT_LEDST_GSL_N,2020,0.7875265431217361,M$/giga lumens,1.6000000000000001e-06,giga lumens,13.0
37771,2030,NE,C_LT_LEDST_GSL_N,2020,0.7875265431217361,M$/giga lumens,1.6000000000000001e-06,giga lumens,13.0
37772,2025,NE,C_LT_LEDST_GSL_N,2025,0.7875265431217361,M$/giga lumens,1.6000000000000001e-06,giga lumens,13.0
37773,2030,NE,C_LT_LEDST_GSL_N,2025,0.7875265431217361,M$/giga lumens,1.6000000000000001e-06,giga lumens,13.0
37774,2035,NE,C_LT_LEDST_GSL_N,2025,0.7875265431217361,M$/giga lumens,1.6000000000000001e-06,giga lumens,13.0
37775,2030,NE,C_LT_LEDST_GSL_N,2030,0.48660176648172315,M$/giga lumens,1.6000000000000001e-06,giga lumens,13.0
37776,2035,NE,C_LT_LEDST_GSL_N,2030,0.48660176648172315,M$/giga lumens,1.6000000000000001e-06,giga lumens,13.0
37777,2040,NE,C_LT_LEDST_GSL_N,2030,0.48660176648172315,M$/giga lumens,1.6000000000000001e-06,giga lumens,13.0
37778,2035,NE,C_LT_LEDST_GSL_N,2035,0.48660176648172315,M$/giga lumens,1.6000000000000001e-06,giga lumens,13.0
37779,2040,NE,C_LT_LEDST_GSL_N,2035,0.48660176648172315,M$/giga lumens,1.6000000000000001e-06,giga lumens,13.0
37780,2045,NE,C_LT_LEDST_GSL_N,2035,0.48660176648172315,M$/giga lumens,1.6000000000000001e-06,giga lumens,13.0
37781,2040,NE,C_LT_LEDST_GSL_N,2040,0.39056194414980416,M$/giga lumens,1.6000000000000001e-06,giga lumens,13.0
37782,2045,NE,C_LT_LEDST_GSL_N,2040,0.39056194414980416,M$/giga lumens,1.6000000000000001e-06,giga lumens,13.0
37783,2050,NE,C_LT_LEDST_GSL_N,2040,0.39056194414980416,M$/giga lumens,1.6000000000000001e-06,giga lumens,13.0
37784,2045,NE,C_LT_LEDST_GSL_N,2045,0.39056194414980416,M$/giga lumens,1.6000000000000001e-06,giga lumens,13.0
37785,2050,NE,C_LT_LEDST_GSL_N,2045,0.39056194414980416,M$/giga lumens,1.6000000000000001e-06,giga lumens,13.0
37786,2050,NE,C_LT_LEDST_GSL_N,2050,0.39056194414980416,M$/giga lumens,1.6000000000000001e-06,giga lumens,13.0
37787,2020,NE,C_LT_LEDST_LFL_N,2020,2.009823837498445,M$/giga lumens,2.1000000000000002e-06,giga lumens,12.0
37788,2025,NE,C_LT_LEDST_LFL_N,2020,2.009823837498445,M$/giga lumens,2.1000000000000002e-06,giga lumens,12.0
37789,2030,NE,C_LT_LEDST_LFL_N,2020,2.009823837498445,M$/giga lumens,2.1000000000000002e-06,giga lumens,12.0
37790,2025,NE,C_LT_LEDST_LFL_N,2025,2.009823837498445,M$/giga lumens,2.1000000000000002e-06,giga lumens,12.0
37791,2030,NE,C_LT_LEDST_LFL_N,2025,2.009823837498445,M$/giga lumens,2.1000000000000002e-06,giga lumens,12.0
37792,2035,NE,C_LT_LEDST_LFL_N,2025,2.009823837498445,M$/giga lumens,2.1000000000000002e-06,giga lumens,12.0
37793,2030,NE,C_LT_LEDST_LFL_N,2030,1.4829768121347753,M$/giga lumens,2.1000000000000002e-06,giga lumens,12.0
37794,2035,NE,C_LT_LEDST_LFL_N,2030,1.4829768121347753,M$/giga lumens,2.1000000000000002e-06,giga lumens,12.0
37795,2040,NE,C_LT_LEDST_LFL_N,2030,1.4829768121347753,M$/giga lumens,2.1000000000000002e-06,giga lumens,12.0
37796,2035,NE,C_LT_LEDST_LFL_N,2035,1.4829768121347753,M$/giga lumens,2.1000000000000002e-06,giga lumens,12.0
37797,2040,NE,C_LT_LEDST_LFL_N,2035,1.4829768121347753,M$/giga lumens,2.1000000000000002e-06,giga lumens,12.0
37798,2045,NE,C_LT_LEDST_LFL_N,2035,1.4829768121347753,M$/giga lumens,2.1000000000000002e-06,giga lumens,12.0
37799,2040,NE,C_LT_LEDST_LFL_N,2040,1.2585790050354344,M$/giga lumens,2.1000000000000002e-06,giga lumens,12.0
37800,2045,NE,C_LT_LEDST_LFL_N,2040,1.2585790050354344,M$/giga lumens,2.1000000000000002e-06,giga lumens,12.0
37801,2050,NE,C_LT_LEDST_LFL_N,2040,1.2585790050354344,M$/giga lumens,2.1000000000000002e-06,giga lumens,12.0
37802,2045,NE,C_LT_LEDST_LFL_N,2045,1.2585790050354344,M$/giga lumens,2.1000000000000002e-06,giga lumens,12.0
37803,2050,NE,C_LT_LEDST_LFL_N,2045,1.2585790050354344,M$/giga lumens,2.1000000000000002e-06,giga lumens,12.0
37804,2050,NE,C_LT_LEDST_LFL_N,2050,1.2585790050354344,M$/giga lumens,2.1000000000000002e-06,giga lumens,12.0
37805,2020,NE,C_LT_LEDST_RFL_N,2020,1.287848284222305,M$/giga lumens,1.4000000000000001e-06,giga lumens,13.0
37806,2025,NE,C_LT_LEDST_RFL_N,2020,1.287848284222305,M$/giga lumens,1.4000000000000001e-06,giga lumens,13.0
37807,2030,NE,C_LT_LEDST_RFL_N,2020,1.287848284222305,M$/giga lumens,1.4000000000000001e-06,giga lumens,13.0
37808,2025,NE,C_LT_LEDST_RFL_N,2025,1.287848284222305,M$/giga lumens,1.4000000000000001e-06,giga lumens,13.0
37809,2030,NE,C_LT_LEDST_RFL_N,2025,1.287848284222305,M$/giga lumens,1.4000000000000001e-06,giga lumens,13.0
37810,2035,NE,C_LT_LEDST_RFL_N,2025,1.287848284222305,M$/giga lumens,1.4000000000000001e-06,giga lumens,13.0
37811,2030,NE,C_LT_LEDST_RFL_N,2030,0.8414917766225286,M$/giga lumens,1.4000000000000001e-06,giga lumens,13.0
37812,2035,NE,C_LT_LEDST_RFL_N,2030,0.8414917766225286,M$/giga lumens,1.4000000000000001e-06,giga lumens,13.0
37813,2040,NE,C_LT_LEDST_RFL_N,2030,0.8414917766225286,M$/giga lumens,1.4000000000000001e-06,giga lumens,13.0
37814,2035,NE,C_LT_LEDST_RFL_N,2035,0.8414917766225286,M$/giga lumens,1.4000000000000001e-06,giga lumens,13.0
37815,2040,NE,C_LT_LEDST_RFL_N,2035,0.8414917766225286,M$/giga lumens,1.4000000000000001e-06,giga lumens,13.0
37816,2045,NE,C_LT_LEDST_RFL_N,2035,0.8414917766225286,M$/giga lumens,1.4000000000000001e-06,giga lumens,13.0
37817,2040,NE,C_LT_LEDST_RFL_N,2040,0.6000202233308465,M$/giga lumens,1.4000000000000001e-06,giga lumens,13.0
37818,2045,NE,C_LT_LEDST_RFL_N,2040,0.6000202233308465,M$/giga lumens,1.4000000000000001e-06,giga lumens,13.0
37819,2050,NE,C_LT_LEDST_RFL_N,2040,0.6000202233308465,M$/giga lumens,1.4000000000000001e-06,giga lumens,13.0
37820,2045,NE,C_LT_LEDST_RFL_N,2045,0.6000202233308465,M$/giga lumens,1.4000000000000001e-06,giga lumens,13.0
37821,2050,NE,C_LT_LEDST_RFL_N,2045,0.6000202233308465,M$/giga lumens,1.4000000000000001e-06,giga lumens,13.0
37822,2050,NE,C_LT_LEDST_RFL_N,2050,0.6000202233308465,M$/giga lumens,1.4000000000000001e-06,giga lumens,13.0
37823,2020,NE,C_LT_LUMHE_HB_N,2020,1.311903973054014,M$/giga lumens,1.6000000000000003e-05,giga lumens,24.0
37824,2025,NE,C_LT_LUMHE_HB_N,2020,1.311903973054014,M$/giga lumens,1.6000000000000003e-05,giga lumens,24.0
37825,2030,NE,C_LT_LUMHE_HB_N,2020,1.311903973054014,M$/giga lumens,1.6000000000000003e-05,giga lumens,24.0
37826,2035,NE,C_LT_LUMHE_HB_N,2020,1.311903973054014,M$/giga lumens,1.6000000000000003e-05,giga lumens,24.0
37827,2040,NE,C_LT_LUMHE_HB_N,2020,1.311903973054014,M$/giga lumens,1.6000000000000003e-05,giga lumens,24.0
37828,2025,NE,C_LT_LUMHE_HB_N,2025,1.311903973054014,M$/giga lumens,1.6000000000000003e-05,giga lumens,24.0
37829,2030,NE,C_LT_LUMHE_HB_N,2025,1.311903973054014,M$/giga lumens,1.6000000000000003e-05,giga lumens,24.0
37830,2035,NE,C_LT_LUMHE_HB_N,2025,1.311903973054014,M$/giga lumens,1.6000000000000003e-05,giga lumens,24.0
37831,2040,NE,C_LT_LUMHE_HB_N,2025,1.311903973054014,M$/giga lumens,1.6000000000000003e-05,giga lumens,24.0
37832,2045,NE,C_LT_LUMHE_HB_N,2025,1.311903973054014,M$/giga lumens,1.6000000000000003e-05,giga lumens,24.0
37833,2030,NE,C_LT_LUMHE_HB_N,2030,0.8016123837304174,M$/giga lumens,1.6000000000000003e-05,giga lumens,24.0
37834,2035,NE,C_LT_LUMHE_HB_N,2030,0.8016123837304174,M$/giga lumens,1.6000000000000003e-05,giga lumens,24.0
37835,2040,NE,C_LT_LUMHE_HB_N,2030,0.8016123837304174,M$/giga lumens,1.6000000000000003e-05,giga lumens,24.0
37836,2045,NE,C_LT_LUMHE_HB_N,2030,0.8016123837304174,M$/giga lumens,1.6000000000000003e-05,giga lumens,24.0
37837,2050,NE,C_LT_LUMHE_HB_N,2030,0.8016123837304174,M$/giga lumens,1.6000000000000003e-05,giga lumens,24.0
37838,2035,NE,C_LT_LUMHE_HB_N,2035,0.8016123837304174,M$/giga lumens,1.6000000000000003e-05,giga lumens,24.0
37839,2040,NE,C_LT_LUMHE_HB_N,2035,0.8016123837304174,M$/giga lumens,1.6000000000000003e-05,giga lumens,24.0
37840,2045,NE,C_LT_LUMHE_HB_N,2035,0.8016123837304174,M$/giga lumens,1.6000000000000003e-05,giga lumens,24.0
37841,2050,NE,C_LT_LUMHE_HB_N,2035,0.8016123837304174,M$/giga lumens,1.6000000000000003e-05,giga lumens,24.0
37842,2040,NE,C_LT_LUMHE_HB_N,2040,0.5512685801852153,M$/giga lumens,1.6000000000000003e-05,giga lumens,24.0
37843,2045,NE,C_LT_LUMHE_HB_N,2040,0.5512685801852153,M$/giga lumens,1.6000000000000003e-05,giga lumens,24.0
