,regions,periods,demand_comm,demand,demand_units
561,NE,2045,CCK,22.82679013233627,PJ
562,NW,2045,CCK,15.758728883840451,PJ
563,N_CEN,2045,CCK,33.88444036819777,PJ
564,SE,2045,CCK,65.50785990911722,PJ
565,SW,2045,CCK,14.801774259156026,PJ
566,TX,2045,CCK,33.75905688150671,PJ
567,CA,2046,CCK,44.90989791875883,PJ
568,CEN,2046,CCK,23.690521128465907,PJ
569,MID_AT,2046,CCK,47.93342455998284,PJ
570,NE,2046,CCK,22.956451591160096,PJ
571,NW,2046,CCK,15.905504805422202,PJ
572,N_CEN,2046,CCK,34.149699370204765,PJ
573,SE,2046,CCK,66.19039930213027,PJ
574,SW,2046,CCK,14.968458887853908,PJ
575,TX,2046,CCK,34.100323188056144,PJ
576,CA,2047,CCK,45.31804956948242,PJ
577,CEN,2047,CCK,23.905882585097473,PJ
578,MID_AT,2047,CCK,48.32429628699404,PJ
579,NE,2047,CCK,23.09002496665967,PJ
580,NW,2047,CCK,16.055492217148615,PJ
581,N_CEN,2047,CCK,34.41036136710066,PJ
582,SE,2047,CCK,66.88006140548073,PJ
583,SW,2047,CCK,15.135143516551798,PJ
584,TX,2047,CCK,34.44012796866745,PJ
585,CA,2048,CCK,45.71764947133367,PJ
586,CEN,2048,CCK,24.12239695846553,PJ
587,MID_AT,2048,CCK,48.714264576090265,PJ
588,NE,2048,CCK,23.221921806441088,PJ
589,NW,2048,CCK,16.202320690860848,PJ
590,N_CEN,2048,CCK,34.67198056726005,PJ
591,SE,2048,CCK,67.55331240246434,PJ
592,SW,2048,CCK,15.298243529578768,PJ
593,TX,2048,CCK,34.77993274927875,PJ
594,CA,2049,CCK,46.11647194146926,PJ
595,CEN,2049,CCK,24.33772203365979,PJ
596,MID_AT,2049,CCK,49.09756510490999,PJ
597,NE,2049,CCK,23.358101516701282,PJ
598,NW,2049,CCK,16.348443054173092,PJ
599,N_CEN,2049,CCK,34.92713257177512,PJ
600,SE,2049,CCK,68.22208044978528,PJ
601,SW,2049,CCK,15.458655080852544,PJ
602,TX,2049,CCK,35.113160663168536,PJ
603,CA,2050,CCK,46.518404138467524,PJ
604,CEN,2050,CCK,24.548363306214487,PJ
605,MID_AT,2050,CCK,49.47795684795307,PJ
606,NE,2050,CCK,23.48118692267967,PJ
607,NW,2050,CCK,16.49595970434491,PJ
608,N_CEN,2050,CCK,35.17814406481385,PJ
609,SE,2050,CCK,68.88970586721874,PJ
610,SW,2050,CCK,15.621755093879507,PJ
611,TX,2050,CCK,35.44492705112022,PJ
612,CA,2017,CLT,125.60150426847464,GIGALUMEN_YEAR
613,CEN,2017,CLT,89.04068227882578,GIGALUMEN_YEAR
614,MID_AT,2017,CLT,224.10464478075954,GIGALUMEN_YEAR
615,NE,2017,CLT,128.00396169096868,GIGALUMEN_YEAR
616,NW,2017,CLT,46.24549124501951,GIGALUMEN_YEAR
617,N_CEN,2017,CLT,164.5783021109416,GIGALUMEN_YEAR
618,SE,2017,CLT,265.936386650865,GIGALUMEN_YEAR
619,SW,2017,CLT,51.79899770523173,GIGALUMEN_YEAR
620,TX,2017,CLT,110.19902248763924,GIGALUMEN_YEAR
621,CA,2018,CLT,126.83206079147706,GIGALUMEN_YEAR
622,CEN,2018,CLT,90.4580270734196,GIGALUMEN_YEAR
623,MID_AT,2018,CLT,226.21042536847665,GIGALUMEN_YEAR
624,NE,2018,CLT,128.91259108908721,GIGALUMEN_YEAR
625,NW,2018,CLT,46.741123956166675,GIGALUMEN_YEAR
626,N_CEN,2018,CLT,165.9867159739466,GIGALUMEN_YEAR
627,SE,2018,CLT,269.40452520794724,GIGALUMEN_YEAR
628,SW,2018,CLT,52.54645798957847,GIGALUMEN_YEAR
629,TX,2018,CLT,112.36971528712294,GIGALUMEN_YEAR
630,CA,2019,CLT,128.13040845227343,GIGALUMEN_YEAR
631,CEN,2019,CLT,91.9478756463032,GIGALUMEN_YEAR
632,MID_AT,2019,CLT,228.4177372884611,GIGALUMEN_YEAR
633,NE,2019,CLT,129.86983685282362,GIGALUMEN_YEAR
634,NW,2019,CLT,47.26700110050982,GIGALUMEN_YEAR
635,N_CEN,2019,CLT,167.45309114279783,GIGALUMEN_YEAR
636,SE,2019,CLT,272.9520707624879,GIGALUMEN_YEAR
637,SW,2019,CLT,53.35167656862481,GIGALUMEN_YEAR
638,TX,2019,CLT,114.66438830712602,GIGALUMEN_YEAR
639,CA,2020,CLT,129.73676367391715,GIGALUMEN_YEAR
640,CEN,2020,CLT,93.05836699117812,GIGALUMEN_YEAR
641,MID_AT,2020,CLT,230.84878459952728,GIGALUMEN_YEAR
642,NE,2020,CLT,130.86283601441934,GIGALUMEN_YEAR
643,NW,2020,CLT,47.88888105685429,GIGALUMEN_YEAR
644,N_CEN,2020,CLT,169.14673015228814,GIGALUMEN_YEAR
645,SE,2020,CLT,276.8289953071281,GIGALUMEN_YEAR
646,SW,2020,CLT,54.18577429502092,GIGALUMEN_YEAR
647,TX,2020,CLT,116.28028693545895,GIGALUMEN_YEAR
648,CA,2021,CLT,131.34459261594762,GIGALUMEN_YEAR
649,CEN,2021,CLT,94.21082813754909,GIGALUMEN_YEAR
650,MID_AT,2021,CLT,233.24499673596935,GIGALUMEN_YEAR
651,NE,2021,CLT,131.8400817781557,GIGALUMEN_YEAR
652,NW,2021,CLT,48.514961187940656,GIGALUMEN_YEAR
653,N_CEN,2021,CLT,170.8163344033922,GIGALUMEN_YEAR
654,SE,2021,CLT,280.67494618472153,GIGALUMEN_YEAR
655,SW,2021,CLT,55.0411066885859,GIGALUMEN_YEAR
656,TX,2021,CLT,117.92181276021213,GIGALUMEN_YEAR
657,CA,2022,CLT,132.93694749391636,GIGALUMEN_YEAR
658,CEN,2022,CLT,95.36103600734273,GIGALUMEN_YEAR
659,MID_AT,2022,CLT,235.65669568050524,GIGALUMEN_YEAR
660,NE,2022,CLT,132.8323823268418,GIGALUMEN_YEAR
661,NW,2022,CLT,49.13451750589175,GIGALUMEN_YEAR
662,N_CEN,2022,CLT,172.4902328947482,GIGALUMEN_YEAR
663,SE,2022,CLT,284.5706177285729,GIGALUMEN_YEAR
664,SW,2022,CLT,55.88539705522308,GIGALUMEN_YEAR
665,TX,2022,CLT,119.57303536198916,GIGALUMEN_YEAR
666,CA,2023,CLT,134.54109213497995,GIGALUMEN_YEAR
667,CEN,2023,CLT,96.50704350815042,GIGALUMEN_YEAR
668,MID_AT,2023,CLT,238.07972948902145,GIGALUMEN_YEAR
669,NE,2023,CLT,133.8313312805448,GIGALUMEN_YEAR
670,NW,2023,CLT,49.757401945815865,GIGALUMEN_YEAR
671,N_CEN,2023,CLT,174.166653034719,GIGALUMEN_YEAR
672,SE,2023,CLT,288.47106260458895,GIGALUMEN_YEAR
673,SW,2023,CLT,56.72883803517342,GIGALUMEN_YEAR
674,TX,2023,CLT,121.22218008297531,GIGALUMEN_YEAR
675,CA,2024,CLT,136.12607841101448,GIGALUMEN_YEAR
676,CEN,2024,CLT,97.63532800825585,GIGALUMEN_YEAR
677,MID_AT,2024,CLT,240.45852719309002,GIGALUMEN_YEAR
678,NE,2024,CLT,134.79617066434835,GIGALUMEN_YEAR
679,NW,2024,CLT,50.37252485451445,GIGALUMEN_YEAR
680,N_CEN,2024,CLT,175.80188655427278,GIGALUMEN_YEAR
681,SE,2024,CLT,292.34407014914126,GIGALUMEN_YEAR
682,SW,2024,CLT,57.56038760150928,GIGALUMEN_YEAR
683,TX,2024,CLT,122.87201743089196,GIGALUMEN_YEAR
684,CA,2025,CLT,137.70516980550187,GIGALUMEN_YEAR
685,CEN,2025,CLT,98.75647396213039,GIGALUMEN_YEAR
686,MID_AT,2025,CLT,242.7996826832573,GIGALUMEN_YEAR
687,NE,2025,CLT,135.74671781517537,GIGALUMEN_YEAR
688,NW,2025,CLT,50.98726391538914,GIGALUMEN_YEAR
689,N_CEN,2025,CLT,177.4124431021027,GIGALUMEN_YEAR
690,SE,2025,CLT,296.11022536266773,GIGALUMEN_YEAR
691,SW,2025,CLT,58.39958164802589,GIGALUMEN_YEAR
692,TX,2025,CLT,124.49345707466699,GIGALUMEN_YEAR
693,CA,2026,CLT,139.269523996121,GIGALUMEN_YEAR
694,CEN,2026,CLT,99.8786442947539,GIGALUMEN_YEAR
695,MID_AT,2026,CLT,245.1010810870342,GIGALUMEN_YEAR
696,NE,2026,CLT,136.69491794807615,GIGALUMEN_YEAR
697,NW,2026,CLT,51.59434106426482,GIGALUMEN_YEAR
698,N_CEN,2026,CLT,178.99065296108733,GIGALUMEN_YEAR
699,SE,2026,CLT,299.85219224446695,GIGALUMEN_YEAR
700,SW,2026,CLT,59.22008918743372,GIGALUMEN_YEAR
701,TX,2026,CLT,126.11351146458172,GIGALUMEN_YEAR
702,CA,2027,CLT,140.82356214403222,GIGALUMEN_YEAR
703,CEN,2027,CLT,100.98838296223505,GIGALUMEN_YEAR
704,MID_AT,2027,CLT,247.40827520160775,GIGALUMEN_YEAR
705,NE,2027,CLT,137.62993541789976,GIGALUMEN_YEAR
706,NW,2027,CLT,52.19777186651211,GIGALUMEN_YEAR
707,N_CEN,2027,CLT,180.57351535503065,GIGALUMEN_YEAR
708,SE,2027,CLT,303.5738007936629,GIGALUMEN_YEAR
709,SW,2027,CLT,60.037199180094625,GIGALUMEN_YEAR
710,TX,2027,CLT,127.70309026956417,GIGALUMEN_YEAR
711,CA,2028,CLT,142.39381121619854,GIGALUMEN_YEAR
712,CEN,2028,CLT,102.11851051185776,GIGALUMEN_YEAR
713,MID_AT,2028,CLT,249.71057943745728,GIGALUMEN_YEAR
714,NE,2028,CLT,138.5837200167534,GIGALUMEN_YEAR
715,NW,2028,CLT,52.80598592977788,GIGALUMEN_YEAR
716,N_CEN,2028,CLT,182.17197070664506,GIGALUMEN_YEAR
717,SE,2028,CLT,307.2933000099931,GIGALUMEN_YEAR
718,SW,2028,CLT,60.85430917275561,GIGALUMEN_YEAR
719,TX,2028,CLT,129.33491931729355,GIGALUMEN_YEAR
720,CA,2029,CLT,143.95669168643076,GIGALUMEN_YEAR
721,CEN,2029,CLT,103.23873494097373,GIGALUMEN_YEAR
722,MID_AT,2029,CLT,252.02917424515852,GIGALUMEN_YEAR
723,NE,2029,CLT,139.54226716758038,GIGALUMEN_YEAR
724,NW,2029,CLT,53.413381303309,GIGALUMEN_YEAR
725,N_CEN,2029,CLT,183.75672197681226,GIGALUMEN_YEAR
726,SE,2029,CLT,311.0517385583131,GIGALUMEN_YEAR
727,SW,2029,CLT,61.67906364559732,GIGALUMEN_YEAR
728,TX,2029,CLT,130.96536311116233,GIGALUMEN_YEAR
729,CA,2030,CLT,145.5365199411115,GIGALUMEN_YEAR
730,CEN,2030,CLT,104.36835000399668,GIGALUMEN_YEAR
731,MID_AT,2030,CLT,254.3391141625469,GIGALUMEN_YEAR
732,NE,2030,CLT,140.49764080944396,GIGALUMEN_YEAR
733,NW,2030,CLT,54.02517490556102,GIGALUMEN_YEAR
734,N_CEN,2030,CLT,185.35578914656156,GIGALUMEN_YEAR
735,SE,2030,CLT,314.80176210707117,GIGALUMEN_YEAR
736,SW,2030,CLT,62.500420571692025,GIGALUMEN_YEAR
737,TX,2030,CLT,132.59234377037967,GIGALUMEN_YEAR
738,CA,2031,CLT,147.10087413173065,GIGALUMEN_YEAR
739,CEN,2031,CLT,105.50513690716326,GIGALUMEN_YEAR
740,MID_AT,2031,CLT,256.65315089852584,GIGALUMEN_YEAR
741,NE,2031,CLT,141.45371764127438,GIGALUMEN_YEAR
742,NW,2031,CLT,54.634511254135354,GIGALUMEN_YEAR
743,N_CEN,2031,CLT,186.95172284956146,GIGALUMEN_YEAR
744,SE,2031,CLT,318.548479989133,GIGALUMEN_YEAR
745,SW,2031,CLT,63.333668911401354,GIGALUMEN_YEAR
746,TX,2031,CLT,134.23179171434194,GIGALUMEN_YEAR
747,CA,2032,CLT,148.67407064467068,GIGALUMEN_YEAR
748,CEN,2032,CLT,106.62597548796805,GIGALUMEN_YEAR
749,MID_AT,2032,CLT,258.964384431462,GIGALUMEN_YEAR
750,NE,2032,CLT,142.39944287812156,GIGALUMEN_YEAR
751,NW,2032,CLT,55.245703587608084,GIGALUMEN_YEAR
752,N_CEN,2032,CLT,188.5517925997161,GIGALUMEN_YEAR
753,SE,2032,CLT,322.2908658715458,GIGALUMEN_YEAR
754,SW,2032,CLT,64.16267031767684,GIGALUMEN_YEAR
755,TX,2032,CLT,135.8525387311869,GIGALUMEN_YEAR
756,CA,2033,CLT,150.24800401780408,GIGALUMEN_YEAR
757,CEN,2033,CLT,107.76327428328366,GIGALUMEN_YEAR
758,MID_AT,2033,CLT,261.29129633661654,GIGALUMEN_YEAR
759,NE,2033,CLT,143.37599002894837,GIGALUMEN_YEAR
760,NW,2033,CLT,55.85545659559055,GIGALUMEN_YEAR
761,N_CEN,2033,CLT,190.15718956573065,GIGALUMEN_YEAR
762,SE,2033,CLT,326.0584967526444,GIGALUMEN_YEAR
763,SW,2033,CLT,64.98232847039802,GIGALUMEN_YEAR
764,TX,2033,CLT,137.48575303277676,GIGALUMEN_YEAR
765,CA,2034,CLT,151.83446401422555,GIGALUMEN_YEAR
766,CEN,2034,CLT,108.89705642138004,GIGALUMEN_YEAR
767,MID_AT,2034,CLT,263.650839251009,GIGALUMEN_YEAR
768,NE,2034,CLT,144.33858738766799,GIGALUMEN_YEAR
769,NW,2034,CLT,56.47116495951313,GIGALUMEN_YEAR
770,N_CEN,2034,CLT,191.78753798115315,GIGALUMEN_YEAR
771,SE,2034,CLT,329.84823696660845,GIGALUMEN_YEAR
772,SW,2034,CLT,65.81472742342056,GIGALUMEN_YEAR
773,TX,2034,CLT,139.13074199218138,GIGALUMEN_YEAR
774,CA,2035,CLT,153.4172397096799,GIGALUMEN_YEAR
775,CEN,2035,CLT,110.02387123841257,GIGALUMEN_YEAR
776,MID_AT,2035,CLT,265.99838461620016,GIGALUMEN_YEAR
777,NE,2035,CLT,145.2954861334783,GIGALUMEN_YEAR
778,NW,2035,CLT,57.085183765405894,GIGALUMEN_YEAR
779,N_CEN,2035,CLT,193.41700010075667,GIGALUMEN_YEAR
780,SE,2035,CLT,333.6409205136143,GIGALUMEN_YEAR
781,SW,2035,CLT,66.64372882969619,GIGALUMEN_YEAR
782,TX,2035,CLT,140.75633739753826,GIGALUMEN_YEAR
783,CA,2036,CLT,155.0051734264884,GIGALUMEN_YEAR
784,CEN,2036,CLT,111.16219500692765,GIGALUMEN_YEAR
785,MID_AT,2036,CLT,268.350072552513,GIGALUMEN_YEAR
786,NE,2036,CLT,146.2607912592215,GIGALUMEN_YEAR
787,NW,2036,CLT,57.702080037805494,GIGALUMEN_YEAR
788,N_CEN,2036,CLT,195.04589231073666,GIGALUMEN_YEAR
789,SE,2036,CLT,337.4218003944497,GIGALUMEN_YEAR
790,SW,2036,CLT,67.48037471615247,GIGALUMEN_YEAR
791,TX,2036,CLT,142.39924847615194,GIGALUMEN_YEAR
792,CA,2037,CLT,156.58426482097576,GIGALUMEN_YEAR
793,CEN,2037,CLT,112.28856570853705,GIGALUMEN_YEAR
794,MID_AT,2037,CLT,270.66599021616764,GIGALUMEN_YEAR
795,NE,2037,CLT,147.21440234911216,GIGALUMEN_YEAR
796,NW,2037,CLT,58.312903152535945,GIGALUMEN_YEAR
797,N_CEN,2037,CLT,196.65903336994822,GIGALUMEN_YEAR
798,SE,2037,CLT,341.17762760937785,GIGALUMEN_YEAR
799,SW,2037,CLT,68.2974847088134,GIGALUMEN_YEAR
800,TX,2037,CLT,144.0213807468573,GIGALUMEN_YEAR
801,CA,2038,CLT,158.1751459785577,GIGALUMEN_YEAR
802,CEN,2038,CLT,113.42422537896444,GIGALUMEN_YEAR
803,MID_AT,2038,CLT,273.0253381640111,GIGALUMEN_YEAR
804,NE,2038,CLT,148.1840042848888,GIGALUMEN_YEAR
805,NW,2038,CLT,58.930217268817344,GIGALUMEN_YEAR
806,N_CEN,2038,CLT,198.29602796783104,GIGALUMEN_YEAR
807,SE,2038,CLT,344.97780915585713,GIGALUMEN_YEAR
808,SW,2038,CLT,69.13158243520944,GIGALUMEN_YEAR
809,TX,2038,CLT,145.65459504844745,GIGALUMEN_YEAR
810,CA,2039,CLT,159.78150120020155,GIGALUMEN_YEAR
811,CEN,2039,CLT,114.55961215913545,GIGALUMEN_YEAR
812,MID_AT,2039,CLT,275.40714121379034,GIGALUMEN_YEAR
813,NE,2039,CLT,149.15707196260496,GIGALUMEN_YEAR
814,NW,2039,CLT,59.55405519823404,GIGALUMEN_YEAR
815,N_CEN,2039,CLT,199.95472426378652,GIGALUMEN_YEAR
816,SE,2039,CLT,348.8091000352034,GIGALUMEN_YEAR
817,SW,2039,CLT,69.97672218853333,GIGALUMEN_YEAR
818,TX,2039,CLT,147.29335036547934,GIGALUMEN_YEAR
819,CA,2040,CLT,161.37459293836363,GIGALUMEN_YEAR
820,CEN,2040,CLT,115.70227303898984,GIGALUMEN_YEAR
821,MID_AT,2040,CLT,277.7720146259097,GIGALUMEN_YEAR
822,NE,2040,CLT,150.12544102741182,GIGALUMEN_YEAR
823,NW,2040,CLT,60.17232280400807,GIGALUMEN_YEAR
824,N_CEN,2040,CLT,201.60191022740563,GIGALUMEN_YEAR
825,SE,2040,CLT,352.6282512476787,GIGALUMEN_YEAR
826,SW,2040,CLT,70.81251868830284,GIGALUMEN_YEAR
827,TX,2040,CLT,148.94110983260512,GIGALUMEN_YEAR
828,CA,2041,CLT,162.95884235420493,GIGALUMEN_YEAR
829,CEN,2041,CLT,116.83076146372416,GIGALUMEN_YEAR
830,MID_AT,2041,CLT,280.1364614319532,GIGALUMEN_YEAR
831,NE,2041,CLT,151.09586487716842,GIGALUMEN_YEAR
832,NW,2041,CLT,60.79008994470296,GIGALUMEN_YEAR
833,N_CEN,2041,CLT,203.2364575527493,GIGALUMEN_YEAR
834,SE,2041,CLT,356.4535157940704,GIGALUMEN_YEAR
835,SW,2041,CLT,71.66020660168711,GIGALUMEN_YEAR
836,TX,2041,CLT,150.57293888033414,GIGALUMEN_YEAR
837,CA,2042,CLT,164.57256617778273,GIGALUMEN_YEAR
838,CEN,2042,CLT,117.97700737197451,GIGALUMEN_YEAR
839,MID_AT,2042,CLT,282.4923328657397,GIGALUMEN_YEAR
840,NE,2042,CLT,152.05406043301213,GIGALUMEN_YEAR
841,NW,2042,CLT,61.41384288397489,GIGALUMEN_YEAR
842,N_CEN,2042,CLT,204.88370637913482,GIGALUMEN_YEAR
843,SE,2042,CLT,360.276584006633,GIGALUMEN_YEAR
844,SW,2042,CLT,72.49260555470967,GIGALUMEN_YEAR
845,TX,2042,CLT,152.21030894350574,GIGALUMEN_YEAR
846,CA,2043,CLT,166.1767108188462,GIGALUMEN_YEAR
847,CEN,2043,CLT,119.12120452272691,GIGALUMEN_YEAR
848,MID_AT,2043,CLT,284.8799551526062,GIGALUMEN_YEAR
849,NE,2043,CLT,153.050246834742,GIGALUMEN_YEAR
850,NW,2043,CLT,62.03657671058563,GIGALUMEN_YEAR
851,N_CEN,2043,CLT,206.54096742390334,GIGALUMEN_YEAR
852,SE,2043,CLT,364.13217655162316,GIGALUMEN_YEAR
853,SW,2043,CLT,73.33519714797332,GIGALUMEN_YEAR
854,TX,2043,CLT,153.85044951439858,GIGALUMEN_YEAR
855,CA,2044,CLT,167.79264522300423,GIGALUMEN_YEAR
856,CEN,2044,CLT,120.25775242400033,GIGALUMEN_YEAR
857,MID_AT,2044,CLT,287.26089591067995,GIGALUMEN_YEAR
858,NE,2044,CLT,154.0096752615554,GIGALUMEN_YEAR
859,NW,2044,CLT,62.66158436597666,GIGALUMEN_YEAR
860,N_CEN,2044,CLT,208.19412488908148,GIGALUMEN_YEAR
861,SE,2044,CLT,367.9849614293919,GIGALUMEN_YEAR
862,SW,2044,CLT,74.17099364774292,GIGALUMEN_YEAR
863,TX,2044,CLT,155.49059008529116,GIGALUMEN_YEAR
864,CA,2045,CLT,169.40415846600197,GIGALUMEN_YEAR
865,CEN,2045,CLT,121.4127064432921,GIGALUMEN_YEAR
866,MID_AT,2045,CLT,289.66805126081175,GIGALUMEN_YEAR
867,NE,2045,CLT,154.97233655933883,GIGALUMEN_YEAR
868,NW,2045,CLT,63.285889948888396,GIGALUMEN_YEAR
869,N_CEN,2045,CLT,209.88202289382423,GIGALUMEN_YEAR
870,SE,2045,CLT,371.87507430575863,GIGALUMEN_YEAR
871,SW,2045,CLT,75.0101876942595,GIGALUMEN_YEAR
872,TX,2045,CLT,157.13280853697444,GIGALUMEN_YEAR
873,CA,2046,CLT,171.02230345074028,GIGALUMEN_YEAR
874,CEN,2046,CLT,122.56291431308577,GIGALUMEN_YEAR
875,MID_AT,2046,CLT,292.06550314007904,GIGALUMEN_YEAR
876,NE,2046,CLT,155.94123530514878,GIGALUMEN_YEAR
877,NW,2046,CLT,63.91546581328987,GIGALUMEN_YEAR
878,N_CEN,2046,CLT,211.54543458750499,GIGALUMEN_YEAR
879,SE,2046,CLT,375.77888151542925,GIGALUMEN_YEAR
880,SW,2046,CLT,75.86806824788476,GIGALUMEN_YEAR
881,TX,2046,CLT,158.7840311387514,GIGALUMEN_YEAR
882,CA,2047,CLT,172.64413273644558,GIGALUMEN_YEAR
883,CEN,2047,CLT,123.70998008100541,GIGALUMEN_YEAR
884,MID_AT,2047,CLT,294.46914190075216,GIGALUMEN_YEAR
885,NE,2047,CLT,156.92130755992216,GIGALUMEN_YEAR
886,NW,2047,CLT,64.5426646762637,GIGALUMEN_YEAR
887,N_CEN,2047,CLT,213.20855084924594,GIGALUMEN_YEAR
888,SE,2047,CLT,379.67607739170904,GIGALUMEN_YEAR
889,SW,2047,CLT,76.70641290771468,GIGALUMEN_YEAR
890,TX,2047,CLT,160.42694221736542,GIGALUMEN_YEAR
891,CA,2048,CLT,174.271120043505,GIGALUMEN_YEAR
892,CEN,2048,CLT,124.84755236102771,GIGALUMEN_YEAR
893,MID_AT,2048,CLT,296.85818565718597,GIGALUMEN_YEAR
894,NE,2048,CLT,157.88567662472911,GIGALUMEN_YEAR
895,NW,2048,CLT,65.17228916580463,GIGALUMEN_YEAR
896,N_CEN,2048,CLT,214.8503352209297,GIGALUMEN_YEAR
897,SE,2048,CLT,383.5495526017301,GIGALUMEN_YEAR
898,SW,2048,CLT,77.54985388766501,GIGALUMEN_YEAR
899,TX,2048,CLT,162.0656975343973,GIGALUMEN_YEAR
900,CA,2049,CLT,175.88779130785633,GIGALUMEN_YEAR
901,CEN,2049,CLT,125.99427627306417,GIGALUMEN_YEAR
902,MID_AT,2049,CLT,299.2346402210833,GIGALUMEN_YEAR
903,NE,2049,CLT,158.84046122358285,GIGALUMEN_YEAR
904,NW,2049,CLT,65.79977344184974,GIGALUMEN_YEAR
905,N_CEN,2049,CLT,216.49624412645923,GIGALUMEN_YEAR
906,SE,2049,CLT,387.4326958121018,GIGALUMEN_YEAR
907,SW,2049,CLT,78.39839118773583,GIGALUMEN_YEAR
908,TX,2049,CLT,163.70168234370848,GIGALUMEN_YEAR
909,CA,2050,CLT,177.50519943240133,GIGALUMEN_YEAR
910,CEN,2050,CLT,127.13765356414707,GIGALUMEN_YEAR
911,MID_AT,2050,CLT,301.61485987440057,GIGALUMEN_YEAR
912,NE,2050,CLT,159.79035996939305,GIGALUMEN_YEAR
913,NW,2050,CLT,66.42732452553693,GIGALUMEN_YEAR
914,N_CEN,2050,CLT,218.13239433703447,GIGALUMEN_YEAR
915,SE,2050,CLT,391.2934503558659,GIGALUMEN_YEAR
916,SW,2050,CLT,79.24607910112019,GIGALUMEN_YEAR
917,TX,2050,CLT,165.3362818991589,GIGALUMEN_YEAR
918,CA,2017,COTHER_DSL,22.370590883793863,PJ
919,CEN,2017,COTHER_DSL,14.332201997705685,PJ
920,MID_AT,2017,COTHER_DSL,33.02501897787603,PJ
921,NE,2017,COTHER_DSL,27.457828156097126,PJ
922,NW,2017,COTHER_DSL,8.690544692659582,PJ
923,N_CEN,2017,COTHER_DSL,27.87267884165355,PJ
924,SE,2017,COTHER_DSL,36.54790440241765,PJ
925,SW,2017,COTHER_DSL,11.785396778218997,PJ
926,TX,2017,COTHER_DSL,14.907026593445917,PJ
927,CA,2018,COTHER_DSL,22.013940860511255,PJ
928,CEN,2018,COTHER_DSL,14.103706460742654,PJ
929,MID_AT,2018,COTHER_DSL,32.53373201343749,PJ
930,NE,2018,COTHER_DSL,27.159310250641973,PJ
931,NW,2018,COTHER_DSL,8.55199301188029,PJ
932,N_CEN,2018,COTHER_DSL,27.428310089417067,PJ
933,SE,2018,COTHER_DSL,35.96897035296823,PJ
934,SW,2018,COTHER_DSL,11.597504466514724,PJ
935,TX,2018,COTHER_DSL,14.669366738628295,PJ
936,CA,2019,COTHER_DSL,21.620498528470414,PJ
937,CEN,2019,COTHER_DSL,13.851639136882081,PJ
938,MID_AT,2019,COTHER_DSL,31.991973223334533,PJ
939,NE,2019,COTHER_DSL,26.828516989791147,PJ
940,NW,2019,COTHER_DSL,8.399148226136962,PJ
941,N_CEN,2019,COTHER_DSL,26.93809989243788,PJ
942,SE,2019,COTHER_DSL,35.330267266483865,PJ
943,SW,2019,COTHER_DSL,11.390229029914249,PJ
944,TX,2019,COTHER_DSL,14.407189698370992,PJ
945,CA,2020,COTHER_DSL,21.48175312170539,PJ
946,CEN,2020,COTHER_DSL,13.762748896729743,PJ
947,MID_AT,2020,COTHER_DSL,31.80723328244803,PJ
948,NE,2020,COTHER_DSL,26.739936642394348,PJ
949,NW,2020,COTHER_DSL,8.345248301693477,PJ
950,N_CEN,2020,COTHER_DSL,26.765229797785278,PJ
951,SE,2020,COTHER_DSL,35.106276032630824,PJ
952,SW,2020,COTHER_DSL,11.317134417511062,PJ
953,TX,2020,COTHER_DSL,14.314734318935173,PJ
954,CA,2021,COTHER_DSL,21.465277104652042,PJ
955,CEN,2021,COTHER_DSL,13.75219318071165,PJ
956,MID_AT,2021,COTHER_DSL,31.79480547667865,PJ
957,NE,2021,COTHER_DSL,26.768093180980102,PJ
958,NW,2021,COTHER_DSL,8.33884768566581,PJ
959,N_CEN,2021,COTHER_DSL,26.74470147404528,PJ
960,SE,2021,COTHER_DSL,35.081320793380065,PJ
961,SW,2021,COTHER_DSL,11.308454432288181,PJ
962,TX,2021,COTHER_DSL,14.303755242627165,PJ
963,CA,2022,COTHER_DSL,21.489185911353513,PJ
964,CEN,2022,COTHER_DSL,13.76751087388076,PJ
965,MID_AT,2022,COTHER_DSL,31.8392908056861,PJ
966,NE,2022,COTHER_DSL,26.834826200547827,PJ
967,NW,2022,COTHER_DSL,8.348135797645805,PJ
968,N_CEN,2022,COTHER_DSL,26.774490695713094,PJ
969,SE,2022,COTHER_DSL,35.122066251145206,PJ
970,SW,2022,COTHER_DSL,11.321050200318373,PJ
971,TX,2022,COTHER_DSL,14.31968728569066,PJ
972,CA,2023,COTHER_DSL,21.483239679635012,PJ
973,CEN,2023,COTHER_DSL,13.763701292159942,PJ
974,MID_AT,2023,COTHER_DSL,31.841519776197213,PJ
975,NE,2023,COTHER_DSL,26.872613051665272,PJ
976,NW,2023,COTHER_DSL,8.34582580088394,PJ
977,N_CEN,2023,COTHER_DSL,26.767081977370832,PJ
978,SE,2023,COTHER_DSL,35.11423640638192,PJ
979,SW,2023,COTHER_DSL,11.317917574072519,PJ
980,TX,2023,COTHER_DSL,14.315724912286266,PJ
981,CA,2024,COTHER_DSL,21.458463714141253,PJ
982,CEN,2024,COTHER_DSL,13.747828034989887,PJ
983,MID_AT,2024,COTHER_DSL,31.817093798048507,PJ
984,NE,2024,COTHER_DSL,26.89210837936588,PJ
985,NW,2024,COTHER_DSL,8.336200814376175,PJ
986,N_CEN,2024,COTHER_DSL,26.736212317611447,PJ
987,SE,2024,COTHER_DSL,35.075774753734734,PJ
